,0
Bam Adebayo,44.36206817626953
Caleb Martin,5.775712966918945
Dewayne Dedmon,11.715226173400879
Duncan Robinson,4.092288494110107
Gabe Vincent,14.072067260742188
Haywood Highsmith,6.882370948791504
Jimmy Butler,76.67748260498047
Kyle Lowry,9.55037784576416
Max Strus,26.97652816772461
Omer Yurtseven,2.501634359359741
P.J. Tucker,20.0111083984375
Tyler Herro,10.467020034790039
Victor Oladipo,30.759986877441406
