,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Javonte Green,23:02,5.0,7.0,71.4,3.0,3.0,100.0,2.0,2.0,100.0,1.0,4.0,5.0,2.0,0.0,1.0,2.0,1.0,15.0,15.0,10/07/2022,Denver Nuggets,26.75
DeMar DeRozan,24:05,9.0,15.0,60.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,22.0,9.0,10/07/2022,Denver Nuggets,32.25
Nikola Vucevic,24:05,6.0,8.0,75.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,5.0,7.0,4.0,0.0,0.0,1.0,4.0,14.0,9.0,10/07/2022,Denver Nuggets,29.25
Zach LaVine,24:05,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,7.0,9.0,10/07/2022,Denver Nuggets,20.5
Ayo Dosunmu,23:52,3.0,6.0,50.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,9.0,5.0,10/07/2022,Denver Nuggets,19.0
Goran Dragic,17:55,4.0,8.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,8.0,10.0,10/07/2022,Denver Nuggets,13.75
Patrick Williams,19:24,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,11.0,7.0,10/07/2022,Denver Nuggets,15.5
Coby White,18:21,5.0,7.0,71.4,2.0,4.0,50.0,3.0,3.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,2.0,15.0,13.0,10/07/2022,Denver Nuggets,23.0
Alex Caruso,14:53,4.0,4.0,100.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,11.0,11.0,10/07/2022,Denver Nuggets,22.0
Andre Drummond,14:14,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,6.0,4.0,10/07/2022,Denver Nuggets,17.25
Derrick Jones Jr.,9:41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,10/07/2022,Denver Nuggets,2.5
Dalen Terry,9:41,2.0,6.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,10/07/2022,Denver Nuggets,10.25
Carlik Jones,5:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-4.0,10/07/2022,Denver Nuggets,7.75
Javon Freeman-Liberty,5:34,3.0,5.0,60.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,-4.0,10/07/2022,Denver Nuggets,11.75
Marko Simonovic,5:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,10/07/2022,Denver Nuggets,0.0
