,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
DeMar DeRozan,36:38,14.0,26.0,53.8,0.0,2.0,0.0,5.0,6.0,83.3,0.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,33.0,-3.0,11/09/2022,New Orleans Pelicans,43.75
Patrick Williams,26:04,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,7.0,-7.0,11/09/2022,New Orleans Pelicans,23.0
Nikola Vucevic,27:24,6.0,9.0,66.7,2.0,4.0,50.0,4.0,5.0,80.0,0.0,7.0,7.0,2.0,0.0,0.0,2.0,2.0,18.0,-13.0,11/09/2022,New Orleans Pelicans,29.75
Zach LaVine,36:25,9.0,22.0,40.9,3.0,12.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,4.0,23.0,1.0,11/09/2022,New Orleans Pelicans,39.0
Ayo Dosunmu,25:54,2.0,3.0,66.7,0.0,0.0,0.0,3.0,3.0,100.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,7.0,-15.0,11/09/2022,New Orleans Pelicans,15.75
Derrick Jones Jr.,11:12,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,-7.0,11/09/2022,New Orleans Pelicans,13.0
Javonte Green,15:37,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,11/09/2022,New Orleans Pelicans,6.0
Alex Caruso,22:50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,11/09/2022,New Orleans Pelicans,7.25
Goran Dragic,25:33,6.0,11.0,54.5,1.0,5.0,20.0,1.0,1.0,100.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,14.0,9.0,11/09/2022,New Orleans Pelicans,25.0
Andre Drummond,12:23,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0,13.0,11/09/2022,New Orleans Pelicans,8.75
