,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dalen Terry,21:27,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,5.0,17.0,10/11/2022,Milwaukee Bucks,17.0
Patrick Williams,31:59,9.0,17.0,52.9,1.0,5.0,20.0,3.0,4.0,75.0,4.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,22.0,15.0,10/11/2022,Milwaukee Bucks,37.75
Nikola Vucevic,23:36,7.0,9.0,77.8,2.0,3.0,66.7,1.0,2.0,50.0,2.0,9.0,11.0,4.0,2.0,0.0,4.0,1.0,17.0,3.0,10/11/2022,Milwaukee Bucks,39.75
Coby White,29:07,5.0,12.0,41.7,4.0,8.0,50.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,12.0,10/11/2022,Milwaukee Bucks,27.25
Ayo Dosunmu,22:21,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,8.0,1.0,10/11/2022,Milwaukee Bucks,11.0
Javonte Green,16:30,3.0,6.0,50.0,0.0,1.0,0.0,4.0,5.0,80.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,10.0,15.0,10/11/2022,Milwaukee Bucks,18.25
Goran Dragic,18:58,6.0,9.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,13.0,18.0,10/11/2022,Milwaukee Bucks,22.0
Alex Caruso,22:47,3.0,9.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,3.0,0.0,1.0,0.0,6.0,9.0,10/11/2022,Milwaukee Bucks,33.75
Andre Drummond,18:25,7.0,9.0,77.8,0.0,1.0,0.0,2.0,2.0,100.0,3.0,6.0,9.0,2.0,0.0,1.0,2.0,3.0,16.0,19.0,10/11/2022,Milwaukee Bucks,31.25
Derrick Jones Jr.,12:10,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,10/11/2022,Milwaukee Bucks,7.75
Carlik Jones,5:11,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,10/11/2022,Milwaukee Bucks,2.0
Tony Bradley,5:13,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10/11/2022,Milwaukee Bucks,7.25
Kostas Antetokounmpo,4:44,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10/11/2022,Milwaukee Bucks,7.0
Malcolm Hill,3:46,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,10/11/2022,Milwaukee Bucks,4.75
Marko Simonovic,3:46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-3.0,10/11/2022,Milwaukee Bucks,1.5
