,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
DeMar DeRozan,22:55,5.0,9.0,55.6,0.0,1.0,0.0,11.0,12.0,91.7,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,21.0,5.0,10/04/2022,New Orleans Pelicans,30.0
Patrick Williams,16:54,2.0,7.0,28.6,1.0,2.0,50.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,10/04/2022,New Orleans Pelicans,12.25
Nikola Vucevic,23:25,6.0,10.0,60.0,2.0,4.0,50.0,1.0,2.0,50.0,2.0,9.0,11.0,3.0,3.0,4.0,1.0,3.0,15.0,4.0,10/04/2022,New Orleans Pelicans,47.75
Zach LaVine,17:02,3.0,6.0,50.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,10.0,-9.0,10/04/2022,New Orleans Pelicans,13.5
Ayo Dosunmu,22:31,3.0,5.0,60.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,10.0,-2.0,10/04/2022,New Orleans Pelicans,17.0
Javonte Green,21:27,5.0,7.0,71.4,1.0,2.0,50.0,7.0,7.0,100.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,18.0,-12.0,10/04/2022,New Orleans Pelicans,24.25
Alex Caruso,16:39,4.0,7.0,57.1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,10/04/2022,New Orleans Pelicans,14.25
Goran Dragic,13:21,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,-13.0,10/04/2022,New Orleans Pelicans,4.0
Coby White,2:50,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,10/04/2022,New Orleans Pelicans,0.0
Andre Drummond,17:35,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,1.0,1.0,3.0,3.0,4.0,-11.0,10/04/2022,New Orleans Pelicans,19.75
Dalen Terry,17:37,5.0,7.0,71.4,0.0,1.0,0.0,1.0,1.0,100.0,2.0,5.0,7.0,2.0,2.0,0.0,3.0,3.0,11.0,0.0,10/04/2022,New Orleans Pelicans,25.25
Derrick Jones Jr.,10:04,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10/04/2022,New Orleans Pelicans,3.25
Carlik Jones,14:01,1.0,7.0,14.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,8.0,10/04/2022,New Orleans Pelicans,10.75
Malcolm Hill,9:39,4.0,7.0,57.1,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,10/04/2022,New Orleans Pelicans,14.5
Kostas Antetokounmpo,7:00,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,10/04/2022,New Orleans Pelicans,3.25
Tony Bradley,7:00,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,10/04/2022,New Orleans Pelicans,8.75
