,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
DeMar DeRozan,35:32,11.0,20.0,55.0,0.0,1.0,0.0,11.0,12.0,91.7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,33.0,-15.0,10/28/2022,San Antonio Spurs,37.75
Patrick Williams,20:11,4.0,7.0,57.1,1.0,2.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,10.0,-7.0,10/28/2022,San Antonio Spurs,20.0
Nikola Vucevic,24:31,4.0,13.0,30.8,1.0,5.0,20.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,3.0,9.0,-15.0,10/28/2022,San Antonio Spurs,19.75
Ayo Dosunmu,20:19,5.0,10.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,12.0,-22.0,10/28/2022,San Antonio Spurs,17.25
Alex Caruso,23:33,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,-11.0,10/28/2022,San Antonio Spurs,14.75
Coby White,30:52,7.0,14.0,50.0,3.0,7.0,42.9,2.0,4.0,50.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,5.0,19.0,18.0,10/28/2022,San Antonio Spurs,33.0
Javonte Green,24:21,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,2.0,2.0,6.0,7.0,10/28/2022,San Antonio Spurs,18.0
Andre Drummond,22:29,8.0,12.0,66.7,0.0,0.0,0.0,1.0,3.0,33.3,7.0,7.0,14.0,2.0,3.0,0.0,1.0,3.0,17.0,13.0,10/28/2022,San Antonio Spurs,43.0
Goran Dragic,21:48,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,9.0,6.0,10/28/2022,San Antonio Spurs,19.75
Derrick Jones Jr.,16:24,1.0,3.0,33.3,0.0,0.0,0.0,4.0,4.0,100.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,10/28/2022,San Antonio Spurs,13.75
