,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Javonte Green,39:41,4.0,8.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,3.0,8.0,2.0,04/10/2022,23.75
Patrick Williams,41:07,10.0,21.0,47.6,3.0,4.0,75.0,12.0,14.0,85.7,0.0,4.0,4.0,4.0,0.0,1.0,5.0,2.0,35.0,-8.0,04/10/2022,47.0
Tristan Thompson,15:11,4.0,6.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,11.0,04/10/2022,16.25
Troy Brown Jr.,39:34,7.0,13.0,53.8,2.0,6.0,33.3,1.0,1.0,100.0,2.0,9.0,11.0,4.0,2.0,0.0,2.0,1.0,17.0,9.0,04/10/2022,40.75
Ayo Dosunmu,44:44,9.0,18.0,50.0,3.0,6.0,50.0,5.0,7.0,71.4,2.0,3.0,5.0,6.0,2.0,0.0,7.0,2.0,26.0,10.0,04/10/2022,43.25
Derrick Jones Jr.,28:32,3.0,5.0,60.0,2.0,2.0,100.0,4.0,4.0,100.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,12.0,-2.0,04/10/2022,25.5
Tony Bradley,14:50,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,50.0,6.0,2.0,8.0,1.0,0.0,1.0,3.0,4.0,11.0,3.0,04/10/2022,23.0
Malcolm Hill,12:43,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,-9.0,04/10/2022,11.75
Tyler Cook,3:38,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,04/10/2022,4.25
