,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/26/2012,NYK,CLE @ CHI,L,240,84,32,74,43.2,6,16,37.5,14,26,53.8,8,31,39,20,5,9,16,16,-20
04/25/2012,ORL,CLE @ CHI,L,240,95,31,70,44.3,5,17,29.4,28,32,87.5,6,31,37,18,3,5,13,24,-7
04/23/2012,WAS,CLE @ MEM,L,240,73,25,73,34.2,4,15,26.7,19,23,82.6,10,25,35,12,6,4,24,14,-28
04/22/2012,SAC,CLE @ MEM,L,240,88,39,89,43.8,2,15,13.3,8,14,57.1,16,29,45,28,3,8,21,15,-26
04/20/2012,MEM,NYK @ CLE,L,240,80,32,79,40.5,3,9,33.3,13,18,72.2,11,27,38,18,4,4,22,17,-5
04/18/2012,CHI,NYK @ CLE,L,240,68,25,84,29.8,1,8,12.5,17,23,73.9,14,24,38,15,5,6,6,15,-32
04/16/2012,NOH,IND @ PHI,L,240,67,23,76,30.3,1,16,6.3,20,30,66.7,11,34,45,12,4,10,13,20,-8
04/15/2012,BOS,IND @ PHI,L,240,82,32,79,40.5,3,13,23.1,15,20,75.0,9,28,37,20,7,5,12,13,-12
04/13/2012,MIA,GSW @ LAC,L,240,82,33,74,44.6,5,17,29.4,11,19,57.9,10,26,36,19,3,4,20,16,-23
04/12/2012,DET,GSW @ LAC,L,240,85,31,70,44.3,6,11,54.5,17,23,73.9,6,24,30,22,4,2,12,15,-24
04/10/2012,CLE,IND @ CLE,L,240,90,37,79,46.8,3,11,27.3,13,16,81.3,7,25,32,19,6,5,10,14,-13
04/09/2012,WAS,IND @ CLE,L,240,85,32,82,39.0,3,9,33.3,18,22,81.8,10,29,39,16,5,4,15,22,-28
04/07/2012,ATL,UTA @ SAS,L,240,96,38,81,46.9,3,7,42.9,17,24,70.8,11,20,31,18,10,5,14,20,-20
04/06/2012,MIL,UTA @ SAS,L,240,90,36,85,42.4,2,12,16.7,16,24,66.7,17,40,57,18,5,5,20,22,-5
04/04/2012,ATL,WAS @ NJN,L,240,93,36,79,45.6,5,14,35.7,16,20,80.0,8,29,37,22,3,2,13,14,-27
04/03/2012,TOR,WAS @ NJN,L,240,87,31,77,40.3,4,12,33.3,21,30,70.0,17,29,46,21,6,3,14,19,-5
03/31/2012,DET,LAC @ DAL,L,265,107,40,86,46.5,8,22,36.4,19,22,86.4,8,25,33,28,10,4,14,20,-3
03/30/2012,DEN,SAC @ UTA,L,240,88,36,98,36.7,6,22,27.3,10,11,90.9,11,23,34,26,11,4,15,23,-11
03/28/2012,MIN,SAC @ UTA,L,240,83,31,78,39.7,3,13,23.1,18,22,81.8,6,32,38,22,5,2,10,21,-5
03/26/2012,BOS,HOU @ DAL,L,240,95,33,79,41.8,4,12,33.3,25,35,71.4,7,26,33,25,2,8,12,31,-7
03/24/2012,NJN,HOU @ DAL,L,240,89,35,79,44.3,3,14,21.4,16,22,72.7,8,33,41,21,7,3,16,16,-13
03/23/2012,MIL,DAL @ HOU,L,240,92,34,84,40.5,1,8,12.5,23,26,88.5,11,26,37,19,6,6,11,17,-20
03/19/2012,PHI,NYK @ PHI,L,240,80,29,75,38.7,2,8,25.0,20,28,71.4,9,22,31,23,7,7,9,10,-25
03/17/2012,TOR,UTA @ LAL,W,240,107,36,71,50.7,4,9,44.4,31,34,91.2,7,21,28,25,7,1,19,21,4
03/15/2012,DAL,MIN @ UTA,L,240,96,35,84,41.7,8,21,38.1,18,20,90.0,9,32,41,21,8,2,12,22,-5
03/14/2012,HOU,MIN @ UTA,L,240,87,33,81,40.7,4,12,33.3,17,19,89.5,4,26,30,25,12,7,14,16,-20
03/12/2012,NOH,MIL @ NJN,W,240,73,34,79,43.0,0,12,0.0,5,7,71.4,11,36,47,16,10,7,19,10,2
03/10/2012,OKC,MIL @ NJN,L,240,95,36,88,40.9,7,14,50.0,16,19,84.2,15,22,37,24,8,2,11,16,-27
03/09/2012,NJN,LAL @ MIN,L,240,74,30,86,34.9,2,11,18.2,12,21,57.1,13,30,43,17,8,7,11,17,-9
03/07/2012,UTA,LAL @ MIN,L,240,93,32,68,47.1,3,7,42.9,26,37,70.3,9,25,34,24,6,9,16,21,-6
