,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/14/2010,CHI,DET @ MIN,L,240,89,32,80,40.0,3,14,21.4,22,26,84.6,9,24,33,20,15,7,13,21,-9
04/12/2010,NJN,DAL @ LAC,W,240,105,43,87,49.4,3,7,42.9,16,17,94.1,11,36,47,31,3,5,15,19,10
04/10/2010,DET,DAL @ LAC,W,240,99,35,65,53.8,7,15,46.7,22,26,84.6,6,29,35,27,5,5,15,22,4
04/09/2010,HOU,DAL @ LAC,L,240,90,33,77,42.9,4,14,28.6,20,26,76.9,12,32,44,19,6,6,16,22,-7
04/07/2010,NOH,NYK @ ORL,W,240,104,36,74,48.6,11,24,45.8,21,24,87.5,10,31,41,22,8,6,22,20,1
04/06/2010,ATL,NYK @ ORL,W,240,109,37,72,51.4,7,12,58.3,28,32,87.5,11,22,33,25,5,8,12,18,9
04/03/2010,CHI,DET @ PHI,L,240,88,35,83,42.2,6,18,33.3,12,16,75.0,8,26,34,19,5,5,8,16,-8
04/02/2010,MIL,ATL @ CLE,W,265,87,30,80,37.5,7,17,41.2,20,27,74.1,16,32,48,17,4,12,18,16,1
03/31/2010,PHI,ATL @ CLE,W,240,103,35,75,46.7,6,20,30.0,27,35,77.1,12,30,42,22,11,6,17,12,19
03/29/2010,TOR,SAC @ IND,L,240,101,32,69,46.4,12,24,50.0,25,31,80.6,4,27,31,29,5,5,13,20,-2
03/26/2010,WAS,ATL @ PHI,W,240,107,41,74,55.4,6,15,40.0,19,27,70.4,9,25,34,25,8,8,18,20,11
03/24/2010,MIN,ATL @ PHI,W,240,108,45,84,53.6,7,15,46.7,11,16,68.8,12,32,44,24,10,11,17,21,13
03/23/2010,WAS,CHA @ WAS,W,265,95,36,91,39.6,1,9,11.1,22,34,64.7,23,38,61,13,8,1,14,23,9
03/20/2010,MIA,CHA @ WAS,L,240,71,21,72,29.2,2,13,15.4,27,34,79.4,8,35,43,8,7,5,15,21,-6
03/19/2010,ATL,CHA @ MIA,L,265,92,39,86,45.3,5,15,33.3,9,15,60.0,17,32,49,17,10,4,17,16,-1
03/17/2010,OKC,NOH @ GSW,W,240,100,37,77,48.1,5,7,71.4,21,32,65.6,6,34,40,18,5,12,9,17,8
03/16/2010,IND,NOH @ GSW,L,240,94,33,71,46.5,3,13,23.1,25,36,69.4,12,32,44,19,7,8,19,24,-5
03/14/2010,ORL,NOH @ GSW,W,240,96,35,75,46.7,5,10,50.0,21,26,80.8,12,34,46,20,5,1,15,22,7
03/12/2010,LAC,DET @ ATL,W,240,106,45,83,54.2,3,11,27.3,13,17,76.5,10,26,36,29,12,0,17,14,8
03/10/2010,PHI,DET @ ATL,W,240,102,33,66,50.0,5,13,38.5,31,41,75.6,6,33,39,20,11,2,16,17,15
03/09/2010,MIA,MEM @ BOS,W,240,83,28,72,38.9,5,15,33.3,22,30,73.3,11,36,47,22,4,8,15,13,5
03/06/2010,GSW,SAS @ MEM,W,240,101,40,87,46.0,5,20,25.0,16,22,72.7,19,41,60,24,5,11,20,20,11
03/05/2010,LAL,SAS @ MEM,W,240,98,36,70,51.4,6,12,50.0,20,27,74.1,8,33,41,22,13,8,20,24,15
