,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/13/2021,LAC,NOP @ GSW,L,240,90,33,84,39.3,9,33,27.3,15,19,78.9,8,27,35,24,9,1,12,15,-23
05/11/2021,DEN,NYK @ LAL,L,240,112,42,91,46.2,11,39,28.2,17,20,85.0,15,34,49,30,9,5,17,17,-5
05/09/2021,NOP,NYK @ LAL,L,240,110,42,95,44.2,13,37,35.1,13,18,72.2,11,35,46,22,6,8,19,19,-2
05/07/2021,ORL,OKC @ GSW,W,240,122,44,89,49.4,9,33,27.3,25,33,75.8,11,40,51,28,5,4,11,23,10
05/06/2021,CHI,OKC @ GSW,L,240,99,38,90,42.2,16,35,45.7,7,18,38.9,13,32,45,29,11,3,15,16,-21
05/04/2021,DET,SAC @ IND,W,240,102,38,93,40.9,8,31,25.8,18,24,75.0,16,35,51,23,8,5,8,23,3
05/02/2021,MIA,SAC @ IND,L,240,111,40,81,49.4,14,33,42.4,17,22,77.3,8,31,39,30,9,1,15,20,-10
05/01/2021,DET,WAS @ DAL,W,240,107,42,87,48.3,14,37,37.8,9,20,45.0,14,40,54,24,8,15,14,16,13
04/28/2021,BOS,CHI @ NYK,L,240,111,37,87,42.5,13,35,37.1,24,32,75.0,11,22,33,29,7,5,11,18,-9
04/27/2021,MIL,CHI @ NYK,L,240,104,38,82,46.3,12,35,34.3,16,23,69.6,7,31,38,26,6,7,18,17,-10
04/25/2021,BOS,UTA @ MIN,W,240,125,47,93,50.5,21,43,48.8,10,11,90.9,10,36,46,39,7,8,11,21,21
04/23/2021,CLE,UTA @ MIN,W,240,108,40,94,42.6,14,40,35.0,14,18,77.8,15,23,38,26,7,1,5,16,6
04/22/2021,CHI,CHA @ CHI,L,240,91,35,82,42.7,8,31,25.8,13,17,76.5,7,31,38,30,5,3,14,18,-17
04/20/2021,NYK,CHA @ CHI,L,240,97,39,86,45.3,16,39,41.0,3,8,37.5,11,28,39,26,6,3,13,10,-12
04/18/2021,POR,GSW @ PHI,W,240,109,39,83,47.0,18,43,41.9,13,17,76.5,7,39,46,26,6,8,14,25,8
04/16/2021,BKN,GSW @ PHI,L,240,115,44,83,53.0,12,34,35.3,15,20,75.0,8,29,37,26,12,3,19,18,-15
04/14/2021,CLE,CHA @ BKN,L,240,90,34,84,40.5,16,44,36.4,6,12,50.0,10,28,38,23,8,5,13,18,-13
04/13/2021,LAL,CHA @ BKN,L,240,93,36,83,43.4,9,35,25.7,12,18,66.7,12,33,45,22,5,3,18,18,-8
04/11/2021,ATL,ATL @ TOR,L,240,101,37,80,46.3,15,43,34.9,12,14,85.7,6,32,38,28,5,5,12,14,-4
04/09/2021,MIL,TOR @ CLE,W,240,127,44,91,48.4,19,50,38.0,20,22,90.9,13,36,49,35,4,10,20,19,8
04/07/2021,OKC,CHA @ OKC,W,240,113,43,97,44.3,15,44,34.1,12,13,92.3,11,31,42,27,12,5,12,16,11
04/04/2021,BOS,CHA @ OKC,L,240,86,32,80,40.0,10,31,32.3,12,20,60.0,9,33,42,23,3,5,17,15,-30
04/02/2021,IND,DAL @ WAS,W,240,114,43,95,45.3,8,31,25.8,20,29,69.0,11,33,44,27,16,3,10,16,17
04/01/2021,BKN,DAL @ WAS,L,240,89,30,86,34.9,13,38,34.2,16,19,84.2,11,32,43,22,11,5,12,9,-22
03/30/2021,WAS,CHI @ PHX,W,240,114,42,90,46.7,14,34,41.2,16,19,84.2,9,41,50,24,6,6,14,17,10
03/28/2021,PHX,ATL @ DEN,L,265,97,34,85,40.0,13,43,30.2,16,23,69.6,16,36,52,16,8,3,21,23,-4
03/26/2021,MIA,ATL @ DEN,W,240,110,39,79,49.4,18,43,41.9,14,19,73.7,6,36,42,30,6,7,16,16,5
03/24/2021,HOU,PHI @ LAL,W,240,122,41,80,51.3,18,38,47.4,22,29,75.9,10,40,50,27,4,3,14,20,25
03/22/2021,SAS,PHI @ LAL,W,240,100,34,81,42.0,12,32,37.5,20,23,87.0,7,33,40,27,5,7,15,14,3
03/20/2021,LAC,SAC @ CLE,L,240,98,31,80,38.8,15,41,36.6,21,28,75.0,13,26,39,25,5,4,14,20,-27
03/18/2021,LAL,SAC @ BOS,L,240,105,41,83,49.4,11,29,37.9,12,20,60.0,8,36,44,26,7,8,19,19,-11
03/17/2021,DEN,SAC @ BOS,L,240,104,36,80,45.0,12,38,31.6,20,28,71.4,7,26,33,25,11,1,17,16,-25
03/15/2021,SAC,NYK @ PHI,W,240,122,45,94,47.9,12,30,40.0,20,25,80.0,10,36,46,30,7,3,9,15,6
03/13/2021,TOR,NYK @ PHI,W,240,114,39,81,48.1,21,49,42.9,15,19,78.9,8,43,51,30,10,6,27,22,10
