,0
Al Horford,21.675186157226562
Daniel Theis,19.393327713012695
Derrick White,20.760250091552734
Grant Williams,25.635143280029297
Jaylen Brown,36.082740783691406
Jayson Tatum,48.967952728271484
Marcus Smart,29.2459774017334
Payton Pritchard,8.89488697052002
Robert Williams III,5.849516868591309
