,0
Aaron Nesmith,2.622419595718384
Al Horford,25.73375701904297
Daniel Theis,19.026750564575195
Derrick White,11.606222152709961
Grant Williams,27.68401527404785
Jaylen Brown,40.96858215332031
Jayson Tatum,32.44146728515625
Marcus Smart,34.00859069824219
Payton Pritchard,10.025712966918945
Robert Williams III,0.807836651802063
