,0
Al Horford,29.093503952026367
Daniel Theis,14.528765678405762
Derrick White,18.70530891418457
Grant Williams,27.02793312072754
Jaylen Brown,35.87257766723633
Jayson Tatum,64.3431167602539
Marcus Smart,48.96843719482422
Payton Pritchard,7.640102386474609
Robert Williams III,6.655460834503174
