,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/24/1994,LAL,CHH @ WAS,W,240,103,36,82,43.9,0,4,0.0,31,39,79.5,17,31,48,28,13,4,16,25,6
04/22/1994,DEN,UTH @ DEN,W,240,113,45,81,55.6,1,3,33.3,22,35,62.9,9,24,33,28,13,5,9,29,7
04/21/1994,POR,UTH @ DEN,W,240,122,44,87,50.6,3,7,42.9,31,42,73.8,13,33,46,27,4,8,11,23,11
04/19/1994,SAC,UTH @ DEN,W,240,115,41,72,56.9,6,8,75.0,27,39,69.2,7,26,33,30,10,2,11,25,7
04/16/1994,GOS,GOS @ LAC,L,240,105,42,89,47.2,3,7,42.9,18,28,64.3,17,29,46,24,14,1,16,28,-4
04/14/1994,SAN,GOS @ LAC,W,240,101,35,72,48.6,2,6,33.3,29,39,74.4,11,36,47,25,4,5,10,16,11
04/12/1994,SAC,LAC @ SEA,W,240,126,48,79,60.8,1,3,33.3,29,38,76.3,7,34,41,34,8,7,16,24,35
04/09/1994,LAC,MIN @ SAN,W,240,128,50,87,57.5,2,3,66.7,26,31,83.9,14,34,48,33,10,4,17,31,24
04/07/1994,DAL,MIN @ SAN,W,240,99,40,97,41.2,1,3,33.3,18,27,66.7,23,30,53,30,14,6,13,20,17
04/05/1994,SEA,CLE @ NYK,L,240,79,28,65,43.1,2,10,20.0,21,29,72.4,12,27,39,23,7,3,13,24,-7
04/02/1994,DEN,DEN @ PHX,W,240,101,33,74,44.6,6,10,60.0,29,39,74.4,7,34,41,25,9,2,15,33,10
03/29/1994,GOS,HOU @ GOS,L,240,113,46,102,45.1,7,14,50.0,14,20,70.0,25,32,57,28,5,4,15,34,-3
03/26/1994,HOU,HOU @ GOS,L,240,83,33,88,37.5,3,14,21.4,14,19,73.7,16,30,46,18,9,2,15,26,-15
03/25/1994,MIL,NJN @ WAS,W,240,103,42,74,56.8,1,9,11.1,18,24,75.0,6,31,37,33,9,5,15,20,7
03/23/1994,ORL,ORL @ UTH,L,240,93,32,75,42.7,2,7,28.6,27,33,81.8,13,33,46,22,4,3,13,25,-5
03/21/1994,ATL,ORL @ UTH,L,265,96,38,98,38.8,1,6,16.7,19,23,82.6,23,35,58,21,8,1,21,22,-4
03/19/1994,IND,SAC @ SAN,L,240,103,34,71,47.9,1,7,14.3,34,43,79.1,7,27,34,29,10,3,9,30,-4
03/18/1994,CHH,SAC @ SAN,L,240,78,30,76,39.5,2,9,22.2,16,24,66.7,11,30,41,20,6,6,18,29,-4
03/15/1994,LAC,DET @ SEA,L,240,105,44,93,47.3,3,14,21.4,14,19,73.7,17,27,44,33,6,5,6,22,-3
03/14/1994,LAL,DET @ SEA,W,240,102,40,73,54.8,2,8,25.0,20,28,71.4,11,33,44,26,7,2,17,22,1
03/09/1994,POR,DAL @ LAC,L,240,99,41,81,50.6,2,9,22.2,15,23,65.2,8,18,26,29,3,1,12,25,-23
03/08/1994,MIN,LAC @ DAL,W,240,100,35,87,40.2,1,9,11.1,29,37,78.4,16,28,44,18,9,9,8,25,14
03/06/1994,PHX,LAC @ DAL,W,240,103,42,79,53.2,2,7,28.6,17,22,77.3,7,27,34,28,15,2,13,29,11
03/05/1994,DAL,LAC @ DAL,W,240,103,39,75,52.0,1,4,25.0,24,31,77.4,11,32,43,27,7,1,16,25,13
03/02/1994,SAN,ORL @ DEN,W,240,106,41,70,58.6,4,8,50.0,20,24,83.3,8,23,31,32,12,2,12,19,10
02/28/1994,HOU,HOU @ UTH,W,240,89,32,78,41.0,2,6,33.3,23,31,74.2,14,29,43,22,6,3,7,19,4
02/26/1994,HOU,HOU @ UTH,W,240,95,34,75,45.3,2,7,28.6,25,34,73.5,12,33,45,23,11,1,16,22,10
02/25/1994,PHX,HOU @ UTH,W,240,107,43,89,48.3,4,11,36.4,17,20,85.0,16,36,52,24,5,10,9,22,20
02/23/1994,SAN,SAC @ LAC,W,290,106,41,82,50.0,0,4,0.0,24,33,72.7,11,32,43,24,10,5,14,22,4
02/21/1994,PHL,SAC @ LAC,W,240,119,52,88,59.1,1,3,33.3,14,16,87.5,11,31,42,31,11,8,19,14,27
02/19/1994,LAC,DAL @ DET,W,240,100,40,89,44.9,1,4,25.0,19,26,73.1,20,39,59,28,9,7,14,23,7
