,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/1992,ORL,DET @ CHI,W,240,127,50,87,57.5,2,8,25.0,25,33,75.8,14,28,42,35,8,7,18,18,16
04/16/1992,IND,DET @ CHI,L,240,113,46,92,50.0,1,4,25.0,20,25,80.0,16,31,47,30,9,10,15,21,-6
04/14/1992,MIA,MIN @ LAC,W,240,105,43,95,45.3,1,6,16.7,18,22,81.8,26,32,58,18,5,10,16,22,5
04/13/1992,ORL,MIN @ LAC,W,240,110,45,97,46.4,2,7,28.6,18,22,81.8,23,25,48,19,8,5,15,24,6
04/11/1992,ATL,MIL @ PHL,L,240,98,37,91,40.7,1,8,12.5,23,33,69.7,15,27,42,22,12,1,18,19,-20
04/10/1992,CLE,MIL @ PHL,W,240,110,46,102,45.1,5,6,83.3,13,20,65.0,29,40,69,24,8,11,17,23,24
04/08/1992,WAS,CHH @ CLE,W,240,109,42,85,49.4,2,7,28.6,23,33,69.7,16,31,47,16,5,8,13,17,6
04/07/1992,ATL,CHH @ CLE,L,240,97,41,92,44.6,2,14,14.3,13,19,68.4,20,30,50,24,10,5,18,19,-7
04/05/1992,IND,CHH @ CLE,W,240,128,48,78,61.5,2,4,50.0,30,40,75.0,7,33,40,33,9,3,16,28,8
04/03/1992,MIL,PHX @ LAL,W,240,122,52,92,56.5,5,13,38.5,13,20,65.0,16,32,48,31,7,12,18,19,19
04/01/1992,MIL,MIA @ PHL,W,240,121,42,96,43.8,5,12,41.7,32,39,82.1,24,29,53,25,10,4,19,21,4
03/30/1992,SAN,MIA @ PHL,W,240,117,47,91,51.6,4,9,44.4,19,24,79.2,20,31,51,30,11,14,16,16,8
03/28/1992,GOS,HOU @ POR,L,265,148,61,113,54.0,3,9,33.3,23,35,65.7,21,33,54,29,6,10,21,36,-5
03/25/1992,BOS,BOS @ NJN,L,240,110,45,100,45.0,4,17,23.5,16,20,80.0,24,23,47,30,5,4,13,19,-8
