,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaylen Brown,37:30,4.0,16.0,25.0,1.0,6.0,16.7,3.0,4.0,75.0,1.0,8.0,9.0,4.0,1.0,1.0,2.0,1.0,12.0,14.0,10/22/2022,Orlando Magic,32.75
Jayson Tatum,37:39,14.0,21.0,66.7,4.0,10.0,40.0,8.0,9.0,88.9,0.0,8.0,8.0,1.0,1.0,2.0,1.0,2.0,40.0,6.0,10/22/2022,Orlando Magic,59.0
Noah Vonleh,13:49,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,10/22/2022,Orlando Magic,7.75
Derrick White,36:57,10.0,17.0,58.8,5.0,9.0,55.6,2.0,3.0,66.7,2.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,27.0,7.0,10/22/2022,Orlando Magic,42.5
Marcus Smart,36:31,2.0,11.0,18.2,1.0,9.0,11.1,1.0,1.0,100.0,0.0,2.0,2.0,8.0,1.0,0.0,2.0,3.0,6.0,0.0,10/22/2022,Orlando Magic,22.0
Grant Williams,31:03,3.0,3.0,100.0,3.0,3.0,100.0,4.0,4.0,100.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,5.0,13.0,7.0,10/22/2022,Orlando Magic,29.0
Blake Griffin,9:33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,10/22/2022,Orlando Magic,3.5
Malcolm Brogdon,20:40,4.0,10.0,40.0,1.0,4.0,25.0,4.0,5.0,80.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,13.0,-2.0,10/22/2022,Orlando Magic,21.0
Sam Hauser,6:46,3.0,4.0,75.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,10/22/2022,Orlando Magic,13.0
Payton Pritchard,3:41,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,10/22/2022,Orlando Magic,3.5
Luke Kornet,5:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-3.0,10/22/2022,Orlando Magic,1.75
