,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaylen Brown,38:34,14.0,24.0,58.3,4.0,12.0,33.3,3.0,3.0,100.0,0.0,3.0,3.0,2.0,2.0,1.0,4.0,0.0,35.0,7.0,10/18/2022,Philadelphia 76ers,47.75
Jayson Tatum,38:37,13.0,20.0,65.0,2.0,7.0,28.6,7.0,9.0,77.8,0.0,12.0,12.0,4.0,1.0,1.0,3.0,1.0,35.0,10.0,10/18/2022,Philadelphia 76ers,59.5
Al Horford,23:06,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,4.0,6.0,8.0,10/18/2022,Philadelphia 76ers,14.75
Derrick White,24:02,1.0,3.0,33.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,9.0,10/18/2022,Philadelphia 76ers,13.25
Marcus Smart,36:05,3.0,8.0,37.5,1.0,4.0,25.0,7.0,8.0,87.5,1.0,2.0,3.0,7.0,1.0,0.0,1.0,3.0,14.0,0.0,10/18/2022,Philadelphia 76ers,30.25
Noah Vonleh,20:10,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,7.0,10/18/2022,Philadelphia 76ers,8.5
Grant Williams,23:57,5.0,5.0,100.0,3.0,3.0,100.0,2.0,3.0,66.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,-3.0,10/18/2022,Philadelphia 76ers,19.25
Malcolm Brogdon,23:52,7.0,11.0,63.6,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,16.0,9.0,10/18/2022,Philadelphia 76ers,28.0
Blake Griffin,8:17,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,-5.0,10/18/2022,Philadelphia 76ers,8.75
Sam Hauser,3:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10/18/2022,Philadelphia 76ers,0.0
