,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,31:35,10.0,20.0,50.0,5.0,11.0,45.5,6.0,7.0,85.7,0.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,31.0,16.0,11/09/2022,Detroit Pistons,45.75
Grant Williams,20:27,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,5.0,15.0,11/09/2022,Detroit Pistons,12.0
Al Horford,26:23,6.0,6.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,3.0,13.0,17.0,11/09/2022,Detroit Pistons,26.0
Jaylen Brown,30:01,11.0,19.0,57.9,2.0,6.0,33.3,6.0,7.0,85.7,2.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,30.0,25.0,11/09/2022,Detroit Pistons,46.25
Marcus Smart,23:23,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,2.0,0.0,1.0,2.0,2.0,22.0,11/09/2022,Detroit Pistons,25.75
Malcolm Brogdon,14:23,3.0,4.0,75.0,1.0,2.0,50.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,9.0,1.0,11/09/2022,Detroit Pistons,13.5
Derrick White,19:39,2.0,4.0,50.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,7.0,8.0,4.0,0.0,1.0,1.0,2.0,8.0,4.0,11/09/2022,Detroit Pistons,26.5
Sam Hauser,31:51,9.0,15.0,60.0,6.0,12.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,24.0,-1.0,11/09/2022,Detroit Pistons,29.5
Luke Kornet,17:49,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,3.0,2.0,-6.0,11/09/2022,Detroit Pistons,12.25
Payton Pritchard,12:46,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,-1.0,11/09/2022,Detroit Pistons,8.25
Noah Vonleh,6:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,11/09/2022,Detroit Pistons,0.75
Justin Jackson,5:36,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,11/09/2022,Detroit Pistons,2.75
