,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaylen Brown,29:58,7.0,18.0,38.9,4.0,9.0,44.4,6.0,6.0,100.0,0.0,10.0,10.0,2.0,0.0,0.0,2.0,1.0,24.0,13.0,10/30/2022,Washington Wizards,40.5
Jayson Tatum,27:25,8.0,15.0,53.3,5.0,10.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,1.0,0.0,4.0,0.0,23.0,10.0,10/30/2022,Washington Wizards,35.0
Al Horford,23:32,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,1.0,2.0,5.0,9.0,10/30/2022,Washington Wizards,18.5
Derrick White,23:36,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,5.0,15.0,10/30/2022,Washington Wizards,14.75
Marcus Smart,29:01,2.0,6.0,33.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,2.0,7.0,11.0,10/30/2022,Washington Wizards,24.25
Grant Williams,24:45,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,10.0,8.0,10/30/2022,Washington Wizards,21.25
Malcolm Brogdon,23:19,6.0,12.0,50.0,3.0,5.0,60.0,8.0,8.0,100.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,23.0,9.0,10/30/2022,Washington Wizards,33.0
Luke Kornet,19:15,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,13.0,10/30/2022,Washington Wizards,15.5
Sam Hauser,22:51,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,9.0,11.0,10/30/2022,Washington Wizards,23.75
Payton Pritchard,7:24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,10/30/2022,Washington Wizards,3.0
Noah Vonleh,5:13,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,-4.0,10/30/2022,Washington Wizards,6.75
Justin Jackson,3:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,10/30/2022,Washington Wizards,0.0
