,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,39:45,6.0,18.0,33.3,4.0,9.0,44.4,5.0,8.0,62.5,2.0,4.0,6.0,6.0,2.0,0.0,3.0,4.0,21.0,-8.0,05/01/2022,Milwaukee Bucks,42.0
Al Horford,36:23,4.0,11.0,36.4,4.0,9.0,44.4,0.0,0.0,0.0,0.0,10.0,10.0,3.0,1.0,2.0,2.0,3.0,12.0,-4.0,05/01/2022,Milwaukee Bucks,36.0
Robert Williams III,22:25,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,1.0,3.0,0.0,4.0,6.0,-6.0,05/01/2022,Milwaukee Bucks,24.0
Jaylen Brown,38:00,4.0,13.0,30.8,3.0,9.0,33.3,1.0,2.0,50.0,2.0,7.0,9.0,4.0,2.0,0.0,7.0,4.0,12.0,-12.0,05/01/2022,Milwaukee Bucks,31.25
Marcus Smart,32:47,3.0,11.0,27.3,1.0,6.0,16.7,3.0,4.0,75.0,0.0,1.0,1.0,6.0,2.0,0.0,3.0,3.0,10.0,3.0,05/01/2022,Milwaukee Bucks,23.25
Grant Williams,28:49,2.0,6.0,33.3,2.0,4.0,50.0,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,8.0,-15.0,05/01/2022,Milwaukee Bucks,16.0
Derrick White,16:27,2.0,6.0,33.3,2.0,3.0,66.7,4.0,4.0,100.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,10.0,-8.0,05/01/2022,Milwaukee Bucks,16.5
Payton Pritchard,11:03,2.0,8.0,25.0,2.0,8.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,-17.0,05/01/2022,Milwaukee Bucks,9.5
Daniel Theis,4:26,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,-3.0,05/01/2022,Milwaukee Bucks,6.0
Sam Hauser,1:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,05/01/2022,Milwaukee Bucks,0.0
Luke Kornet,1:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,05/01/2022,Milwaukee Bucks,0.0
Aaron Nesmith,1:59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,05/01/2022,Milwaukee Bucks,2.75
Nik Stauskas,1:59,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,05/01/2022,Milwaukee Bucks,0.0
Malik Fitts,1:59,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,05/01/2022,Milwaukee Bucks,3.25
