,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Jayson Tatum,41:47,11.0,24.0,45.8,3.0,10.0,30.0,5.0,6.0,83.3,2.0,11.0,13.0,5.0,0.0,0.0,2.0,3.0,30.0,9.0,05/09/2022,54.25
Grant Williams,24:46,3.0,9.0,33.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,9.0,-17.0,05/09/2022,13.5
Al Horford,41:36,11.0,14.0,78.6,5.0,7.0,71.4,3.0,4.0,75.0,0.0,8.0,8.0,3.0,0.0,1.0,1.0,4.0,30.0,20.0,05/09/2022,48.5
Jaylen Brown,32:05,5.0,11.0,45.5,2.0,5.0,40.0,6.0,6.0,100.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,18.0,5.0,05/09/2022,25.25
Marcus Smart,41:21,8.0,13.0,61.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,2.0,3.0,3.0,18.0,1.0,05/09/2022,36.0
Daniel Theis,10:57,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-10.0,05/09/2022,2.25
Derrick White,34:18,4.0,6.0,66.7,1.0,3.0,33.3,2.0,2.0,100.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,11.0,18.0,05/09/2022,23.0
Payton Pritchard,13:10,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,14.0,05/09/2022,11.75
