,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Jayson Tatum,41:39,12.0,29.0,41.4,2.0,11.0,18.2,8.0,9.0,88.9,1.0,5.0,6.0,4.0,1.0,1.0,1.0,3.0,34.0,-4.0,05/11/2022,52.0
Grant Williams,30:37,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,-11.0,05/11/2022,3.0
Al Horford,40:53,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,6.0,3.0,1.0,1.0,3.0,8.0,-5.0,05/11/2022,34.5
Jaylen Brown,35:15,9.0,19.0,47.4,3.0,7.0,42.9,5.0,6.0,83.3,2.0,6.0,8.0,6.0,0.0,1.0,2.0,3.0,26.0,-7.0,05/11/2022,47.5
Marcus Smart,38:15,6.0,11.0,54.5,3.0,5.0,60.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,15.0,-6.0,05/11/2022,27.5
Derrick White,32:07,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,2.0,1.0,2.0,9.0,8.0,05/11/2022,28.25
Daniel Theis,11:29,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,11.0,7.0,05/11/2022,14.75
Payton Pritchard,9:45,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,05/11/2022,8.0
