,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaylen Brown,35:23,8.0,23.0,34.8,2.0,7.0,28.6,3.0,4.0,75.0,3.0,3.0,6.0,2.0,0.0,2.0,1.0,4.0,21.0,-10.0,10/24/2022,Chicago Bulls,36.0
Jayson Tatum,35:26,8.0,18.0,44.4,4.0,8.0,50.0,6.0,6.0,100.0,0.0,8.0,8.0,5.0,0.0,0.0,1.0,2.0,26.0,-8.0,10/24/2022,Chicago Bulls,45.0
Al Horford,25:26,3.0,7.0,42.9,2.0,6.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,8.0,-1.0,10/24/2022,Chicago Bulls,20.25
Derrick White,25:38,2.0,8.0,25.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,5.0,5.0,10/24/2022,Chicago Bulls,12.25
Marcus Smart,32:37,4.0,6.0,66.7,3.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,1.0,3.0,11.0,-11.0,10/24/2022,Chicago Bulls,30.25
Malcolm Brogdon,22:10,5.0,13.0,38.5,2.0,6.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,2.0,1.0,0.0,3.0,2.0,12.0,-24.0,10/24/2022,Chicago Bulls,24.0
Noah Vonleh,12:08,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,2.0,2.0,5.0,2.0,-16.0,10/24/2022,Chicago Bulls,13.25
Grant Williams,18:17,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,-26.0,10/24/2022,Chicago Bulls,6.75
Sam Hauser,11:07,1.0,4.0,25.0,1.0,4.0,25.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,-11.0,10/24/2022,Chicago Bulls,8.5
Luke Kornet,5:27,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10/24/2022,Chicago Bulls,5.75
Justin Jackson,5:27,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10/24/2022,Chicago Bulls,7.0
Payton Pritchard,5:27,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,10/24/2022,Chicago Bulls,7.75
Blake Griffin,5:27,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10/24/2022,Chicago Bulls,8.5
