,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaden McDaniels,17:02,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,5.0,4.0,-18.0,11/01/2022,Phoenix Suns,8.25
Karl-Anthony Towns,36:53,9.0,18.0,50.0,3.0,7.0,42.9,3.0,3.0,100.0,5.0,5.0,10.0,7.0,0.0,1.0,4.0,4.0,24.0,-12.0,11/01/2022,Phoenix Suns,48.5
Rudy Gobert,32:07,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,4.0,5.0,9.0,3.0,0.0,1.0,1.0,2.0,7.0,-14.0,11/01/2022,Phoenix Suns,24.25
Anthony Edwards,39:54,8.0,21.0,38.1,5.0,10.0,50.0,3.0,5.0,60.0,0.0,6.0,6.0,1.0,3.0,1.0,3.0,5.0,24.0,-12.0,11/01/2022,Phoenix Suns,42.0
D'Angelo Russell,22:38,2.0,8.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,5.0,-20.0,11/01/2022,Phoenix Suns,14.5
Kyle Anderson,14:03,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,11/01/2022,Phoenix Suns,4.25
Jordan McLaughlin,21:42,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,11/01/2022,Phoenix Suns,16.5
Jaylen Nowell,22:26,4.0,13.0,30.8,0.0,1.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,10.0,14.0,11/01/2022,Phoenix Suns,18.0
Taurean Prince,17:29,2.0,6.0,33.3,2.0,6.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,8.0,6.0,11/01/2022,Phoenix Suns,16.5
Naz Reid,15:46,5.0,6.0,83.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,11/01/2022,Phoenix Suns,19.25
