,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaden McDaniels,35:35,5.0,10.0,50.0,0.0,3.0,0.0,9.0,10.0,90.0,4.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,19.0,14.0,10/19/2022,Oklahoma City Thunder,40.5
Karl-Anthony Towns,35:30,2.0,10.0,20.0,2.0,7.0,28.6,6.0,6.0,100.0,0.0,6.0,6.0,7.0,0.0,0.0,3.0,4.0,12.0,-4.0,10/19/2022,Oklahoma City Thunder,29.5
Rudy Gobert,34:22,10.0,15.0,66.7,0.0,0.0,0.0,3.0,5.0,60.0,7.0,9.0,16.0,2.0,1.0,1.0,0.0,1.0,23.0,13.0,10/19/2022,Oklahoma City Thunder,50.0
Anthony Edwards,31:44,4.0,17.0,23.5,1.0,7.0,14.3,2.0,4.0,50.0,1.0,7.0,8.0,7.0,0.0,0.0,2.0,5.0,11.0,8.0,10/19/2022,Oklahoma City Thunder,31.0
D'Angelo Russell,34:34,7.0,16.0,43.8,2.0,6.0,33.3,4.0,5.0,80.0,0.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,20.0,-8.0,10/19/2022,Oklahoma City Thunder,32.25
Kyle Anderson,22:15,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,10/19/2022,Oklahoma City Thunder,14.0
Jordan McLaughlin,10:56,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,10/19/2022,Oklahoma City Thunder,6.0
Jaylen Nowell,18:15,5.0,11.0,45.5,2.0,5.0,40.0,1.0,1.0,100.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,-1.0,10/19/2022,Oklahoma City Thunder,20.75
Taurean Prince,12:26,4.0,5.0,80.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,11.0,-8.0,10/19/2022,Oklahoma City Thunder,17.25
Bryn Forbes,3:35,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10/19/2022,Oklahoma City Thunder,0.0
Austin Rivers,0:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10/19/2022,Oklahoma City Thunder,0.0
