,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaden McDaniels,27:18,5.0,9.0,55.6,0.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,11.0,5.0,10/23/2022,Oklahoma City Thunder,21.75
Karl-Anthony Towns,30:20,5.0,9.0,55.6,1.0,3.0,33.3,4.0,4.0,100.0,1.0,7.0,8.0,5.0,1.0,0.0,3.0,2.0,15.0,14.0,10/23/2022,Oklahoma City Thunder,33.5
Rudy Gobert,24:37,7.0,9.0,77.8,0.0,1.0,0.0,1.0,3.0,33.3,2.0,13.0,15.0,1.0,0.0,1.0,1.0,2.0,15.0,-1.0,10/23/2022,Oklahoma City Thunder,36.75
Anthony Edwards,33:32,13.0,19.0,68.4,3.0,7.0,42.9,1.0,3.0,33.3,2.0,9.0,11.0,3.0,1.0,0.0,4.0,4.0,30.0,22.0,10/23/2022,Oklahoma City Thunder,49.75
D'Angelo Russell,25:48,2.0,5.0,40.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0,6.0,0.0,10/23/2022,Oklahoma City Thunder,19.25
Taurean Prince,23:17,4.0,8.0,50.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,11.0,18.0,10/23/2022,Oklahoma City Thunder,20.25
Jordan McLaughlin,21:22,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,10/23/2022,Oklahoma City Thunder,9.75
Jaylen Nowell,23:46,5.0,16.0,31.3,1.0,6.0,16.7,3.0,4.0,75.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,0.0,14.0,4.0,10/23/2022,Oklahoma City Thunder,27.0
Bryn Forbes,11:58,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,10/23/2022,Oklahoma City Thunder,0.0
Naz Reid,13:04,5.0,7.0,71.4,2.0,4.0,50.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,14.0,2.0,10/23/2022,Oklahoma City Thunder,21.0
Wendell Moore Jr.,2:29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,10/23/2022,Oklahoma City Thunder,-0.5
Nathan Knight,2:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,10/23/2022,Oklahoma City Thunder,2.5
