,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaden McDaniels,19:50,3.0,7.0,42.9,1.0,2.0,50.0,1.0,1.0,100.0,2.0,5.0,7.0,1.0,0.0,1.0,2.0,3.0,8.0,14.0,10/06/2022,Los Angeles Lakers,19.75
Naz Reid,18:06,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,2.0,2.0,2.0,8.0,-4.0,10/06/2022,Los Angeles Lakers,19.75
Rudy Gobert,16:59,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,10.0,12.0,3.0,2.0,0.0,1.0,3.0,5.0,7.0,10/06/2022,Los Angeles Lakers,28.0
Anthony Edwards,22:31,5.0,12.0,41.7,1.0,3.0,33.3,2.0,2.0,100.0,0.0,6.0,6.0,2.0,1.0,1.0,0.0,3.0,13.0,1.0,10/06/2022,Los Angeles Lakers,28.0
D'Angelo Russell,18:41,5.0,12.0,41.7,1.0,5.0,20.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,13.0,-2.0,10/06/2022,Los Angeles Lakers,20.75
Jaylen Nowell,14:43,4.0,6.0,66.7,1.0,2.0,50.0,4.0,5.0,80.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,13.0,17.0,10/06/2022,Los Angeles Lakers,20.0
Kyle Anderson,12:07,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,7.0,10/06/2022,Los Angeles Lakers,15.0
Jordan McLaughlin,14:32,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,25.0,10/06/2022,Los Angeles Lakers,17.0
Taurean Prince,14:22,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,24.0,10/06/2022,Los Angeles Lakers,11.75
Bryn Forbes,13:26,3.0,7.0,42.9,1.0,3.0,33.3,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,11.0,10/06/2022,Los Angeles Lakers,12.0
Austin Rivers,11:48,2.0,4.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,10/06/2022,Los Angeles Lakers,6.25
Nathan Knight,10:27,4.0,5.0,80.0,1.0,2.0,50.0,2.0,3.0,66.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,10/06/2022,Los Angeles Lakers,16.25
Luka Garza,12:00,4.0,7.0,57.1,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,10/06/2022,Los Angeles Lakers,11.75
Wendell Moore Jr.,12:00,2.0,5.0,40.0,1.0,2.0,50.0,4.0,4.0,100.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,9.0,-9.0,10/06/2022,Los Angeles Lakers,18.75
A.J. Lawson,10:06,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,4.0,2.0,-8.0,10/06/2022,Los Angeles Lakers,10.25
Josh Minott,9:47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,10/06/2022,Los Angeles Lakers,3.25
CJ Elleby,8:35,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,-6.0,10/06/2022,Los Angeles Lakers,4.25
