,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jaden McDaniels,18:28,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,9.0,-18.0,11/04/2022,Milwaukee Bucks,13.5
Karl-Anthony Towns,37:06,9.0,19.0,47.4,3.0,9.0,33.3,1.0,1.0,100.0,2.0,9.0,11.0,5.0,0.0,0.0,2.0,6.0,22.0,-17.0,11/04/2022,Milwaukee Bucks,43.75
Rudy Gobert,30:29,3.0,6.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,4.0,9.0,13.0,0.0,1.0,1.0,0.0,4.0,7.0,-13.0,11/04/2022,Milwaukee Bucks,27.25
Anthony Edwards,37:01,10.0,19.0,52.6,3.0,9.0,33.3,1.0,2.0,50.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,4.0,24.0,-16.0,11/04/2022,Milwaukee Bucks,34.25
D'Angelo Russell,27:10,3.0,15.0,20.0,2.0,8.0,25.0,1.0,2.0,50.0,1.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,9.0,-18.0,11/04/2022,Milwaukee Bucks,18.25
Kyle Anderson,20:32,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,4.0,11.0,11/04/2022,Milwaukee Bucks,13.75
Jordan McLaughlin,14:55,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,11/04/2022,Milwaukee Bucks,8.25
Taurean Prince,15:09,2.0,6.0,33.3,0.0,2.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,-6.0,11/04/2022,Milwaukee Bucks,6.75
Jaylen Nowell,17:10,4.0,10.0,40.0,2.0,5.0,40.0,3.0,4.0,75.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,13.0,13.0,11/04/2022,Milwaukee Bucks,21.75
Naz Reid,22:01,3.0,7.0,42.9,0.0,3.0,0.0,2.0,2.0,100.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,3.0,8.0,1.0,11/04/2022,Milwaukee Bucks,15.75
