,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Chris Duarte,22:51,3.0,8.0,37.5,3.0,7.0,42.9,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,9.0,9.0,10/29/2022,Brooklyn Nets,13.25
Jalen Smith,33:41,3.0,14.0,21.4,1.0,4.0,25.0,1.0,2.0,50.0,7.0,7.0,14.0,1.0,0.0,0.0,2.0,3.0,8.0,8.0,10/29/2022,Brooklyn Nets,26.5
Isaiah Jackson,31:46,8.0,13.0,61.5,0.0,0.0,0.0,2.0,2.0,100.0,4.0,6.0,10.0,4.0,2.0,1.0,0.0,4.0,18.0,25.0,10/29/2022,Brooklyn Nets,42.5
Buddy Hield,38:09,6.0,14.0,42.9,5.0,11.0,45.5,0.0,0.0,0.0,1.0,8.0,9.0,8.0,1.0,0.0,1.0,3.0,17.0,7.0,10/29/2022,Brooklyn Nets,44.25
Tyrese Haliburton,33:15,7.0,16.0,43.8,6.0,10.0,60.0,6.0,6.0,100.0,2.0,4.0,6.0,8.0,3.0,0.0,3.0,1.0,26.0,6.0,10/29/2022,Brooklyn Nets,53.0
Goga Bitadze,13:25,2.0,2.0,100.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,-10.0,10/29/2022,Brooklyn Nets,11.0
Bennedict Mathurin,33:06,8.0,16.0,50.0,6.0,9.0,66.7,10.0,10.0,100.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,4.0,32.0,9.0,10/29/2022,Brooklyn Nets,43.25
Andrew Nembhard,16:33,1.0,6.0,16.7,1.0,3.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,5.0,-2.0,10/29/2022,Brooklyn Nets,15.5
James Johnson,14:19,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,10/29/2022,Brooklyn Nets,11.0
Terry Taylor,0:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/29/2022,Brooklyn Nets,0.0
Oshae Brissett,2:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,10/29/2022,Brooklyn Nets,0.0
