,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Buddy Hield,20:08,6.0,9.0,66.7,4.0,6.0,66.7,3.0,3.0,100.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,19.0,-14.0,10/14/2022,Houston Rockets,27.5
Jalen Smith,19:05,3.0,10.0,30.0,2.0,6.0,33.3,2.0,2.0,100.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,10/14/2022,Houston Rockets,23.5
Myles Turner,21:22,5.0,7.0,71.4,1.0,2.0,50.0,4.0,4.0,100.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,15.0,-16.0,10/14/2022,Houston Rockets,28.0
Chris Duarte,20:53,4.0,10.0,40.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,10.0,-15.0,10/14/2022,Houston Rockets,14.75
T.J. McConnell,19:48,3.0,8.0,37.5,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,7.0,-13.0,10/14/2022,Houston Rockets,20.5
Bennedict Mathurin,26:59,7.0,18.0,38.9,0.0,4.0,0.0,4.0,6.0,66.7,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,18.0,-13.0,10/14/2022,Houston Rockets,27.75
Terry Taylor,17:14,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,10/14/2022,Houston Rockets,10.5
Andrew Nembhard,24:42,1.0,8.0,12.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,4.0,2.0,6.0,10/14/2022,Houston Rockets,14.75
Isaiah Jackson,11:30,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,5.0,2.0,10/14/2022,Houston Rockets,19.0
Langston Galloway,12:09,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,10/14/2022,Houston Rockets,3.25
Goga Bitadze,15:08,4.0,6.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,9.0,6.0,10/14/2022,Houston Rockets,17.75
Kendall Brown,18:28,3.0,4.0,75.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,7.0,10/14/2022,Houston Rockets,17.0
Oshae Brissett,8:02,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,10/14/2022,Houston Rockets,8.75
Deividas Sirvydis,4:32,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10/14/2022,Houston Rockets,3.5
