,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Chris Duarte,20:34,4.0,7.0,57.1,2.0,4.0,50.0,1.0,1.0,100.0,0.0,5.0,5.0,3.0,0.0,2.0,1.0,2.0,11.0,-8.0,10/07/2022,New York Knicks,26.25
Jalen Smith,20:03,3.0,6.0,50.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,-8.0,10/07/2022,New York Knicks,10.25
Myles Turner,16:33,0.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,75.0,2.0,7.0,9.0,1.0,0.0,2.0,2.0,2.0,3.0,-6.0,10/07/2022,New York Knicks,18.75
Tyrese Haliburton,24:21,6.0,10.0,60.0,2.0,4.0,50.0,6.0,6.0,100.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,20.0,-11.0,10/07/2022,New York Knicks,34.25
Buddy Hield,19:56,5.0,10.0,50.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,13.0,-6.0,10/07/2022,New York Knicks,22.75
Isaiah Jackson,15:01,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,6.0,-9.0,10/07/2022,New York Knicks,13.75
Terry Taylor,18:34,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,-7.0,10/07/2022,New York Knicks,8.75
Aaron Nesmith,9:12,0.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,10/07/2022,New York Knicks,3.25
Bennedict Mathurin,17:46,7.0,15.0,46.7,2.0,3.0,66.7,3.0,4.0,75.0,2.0,3.0,5.0,0.0,1.0,0.0,2.0,2.0,19.0,-13.0,10/07/2022,New York Knicks,27.25
T.J. McConnell,15:21,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,4.0,7.0,-7.0,10/07/2022,New York Knicks,16.25
Andrew Nembhard,13:53,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,-6.0,10/07/2022,New York Knicks,12.25
Goga Bitadze,16:26,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,4.0,4.0,8.0,4.0,0.0,2.0,3.0,2.0,5.0,-2.0,10/07/2022,New York Knicks,23.5
Kendall Brown,9:55,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-9.0,10/07/2022,New York Knicks,5.25
Oshae Brissett,9:23,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,-2.0,10/07/2022,New York Knicks,8.5
Langston Galloway,6:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10/07/2022,New York Knicks,1.25
Deividas Sirvydis,6:31,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,10/07/2022,New York Knicks,6.5
