,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Chris Duarte,37:50,10.0,15.0,66.7,5.0,10.0,50.0,5.0,6.0,83.3,0.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,30.0,4.0,10/31/2022,Brooklyn Nets,38.75
Jalen Smith,26:03,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,-5.0,10/31/2022,Brooklyn Nets,12.5
Myles Turner,20:13,2.0,8.0,25.0,0.0,3.0,0.0,3.0,6.0,50.0,0.0,5.0,5.0,2.0,0.0,2.0,4.0,3.0,7.0,-21.0,10/31/2022,Brooklyn Nets,18.25
Buddy Hield,35:39,8.0,16.0,50.0,3.0,10.0,30.0,3.0,3.0,100.0,1.0,2.0,3.0,7.0,2.0,0.0,3.0,2.0,22.0,-4.0,10/31/2022,Brooklyn Nets,40.25
Tyrese Haliburton,33:19,4.0,11.0,36.4,1.0,4.0,25.0,2.0,2.0,100.0,1.0,7.0,8.0,5.0,2.0,0.0,7.0,1.0,11.0,-3.0,10/31/2022,Brooklyn Nets,29.5
Isaiah Jackson,12:41,4.0,6.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,10/31/2022,Brooklyn Nets,17.75
Bennedict Mathurin,22:11,6.0,12.0,50.0,2.0,5.0,40.0,2.0,3.0,66.7,2.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,16.0,-5.0,10/31/2022,Brooklyn Nets,19.0
James Johnson,18:14,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,6.0,4.0,14.0,10/31/2022,Brooklyn Nets,11.25
T.J. McConnell,15:37,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,6.0,-6.0,10/31/2022,Brooklyn Nets,13.75
Andrew Nembhard,6:46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-13.0,10/31/2022,Brooklyn Nets,4.75
Oshae Brissett,3:39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,10/31/2022,Brooklyn Nets,0.0
Goga Bitadze,7:48,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,10.0,10/31/2022,Brooklyn Nets,10.75
