,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Nesmith,23:15,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,7.0,-3.0,10/22/2022,Detroit Pistons,14.25
Jalen Smith,27:31,9.0,16.0,56.3,1.0,5.0,20.0,0.0,1.0,0.0,3.0,12.0,15.0,1.0,0.0,3.0,1.0,2.0,19.0,-1.0,10/22/2022,Detroit Pistons,45.25
Isaiah Jackson,21:34,2.0,6.0,33.3,0.0,0.0,0.0,4.0,5.0,80.0,2.0,3.0,5.0,1.0,0.0,5.0,0.0,3.0,8.0,3.0,10/22/2022,Detroit Pistons,25.75
Buddy Hield,15:32,2.0,8.0,25.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,10/22/2022,Detroit Pistons,12.0
Tyrese Haliburton,32:03,7.0,16.0,43.8,3.0,6.0,50.0,7.0,8.0,87.5,2.0,2.0,4.0,10.0,5.0,0.0,1.0,2.0,24.0,1.0,10/22/2022,Detroit Pistons,55.0
Goga Bitadze,25:23,6.0,8.0,75.0,1.0,3.0,33.3,1.0,4.0,25.0,8.0,7.0,15.0,4.0,1.0,1.0,1.0,3.0,14.0,8.0,10/22/2022,Detroit Pistons,42.75
Bennedict Mathurin,30:39,10.0,18.0,55.6,5.0,8.0,62.5,2.0,2.0,100.0,1.0,6.0,7.0,2.0,0.0,0.0,2.0,3.0,27.0,0.0,10/22/2022,Detroit Pistons,40.25
Chris Duarte,21:15,3.0,14.0,21.4,1.0,7.0,14.3,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,9.0,13.0,10/22/2022,Detroit Pistons,16.5
Terry Taylor,20:29,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,10/22/2022,Detroit Pistons,7.5
T.J. McConnell,13:03,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,10/22/2022,Detroit Pistons,11.5
Andrew Nembhard,9:16,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,8.0,8.0,10/22/2022,Detroit Pistons,15.5
