,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/24/1988,HOU,PHX @ HOU,L,240,119,46,100,46.0,0,1,0.0,27,35,77.1,13,35,48,23,11,7,12,29,-8
04/22/1988,LAL,PHX @ HOU,L,240,112,48,91,52.7,1,3,33.3,15,22,68.2,14,28,42,28,4,3,17,27,-5
04/20/1988,SEA,DET @ WAS,L,240,98,41,81,50.6,0,3,0.0,16,23,69.6,8,21,29,22,5,3,20,19,-23
04/19/1988,GOS,DET @ WAS,W,240,122,46,84,54.8,2,4,50.0,28,33,84.8,10,31,41,33,12,3,18,21,15
04/16/1988,SEA,PHL @ IND,W,265,121,43,90,47.8,3,10,30.0,32,42,76.2,13,39,52,29,7,7,15,25,2
04/15/1988,LAL,PHL @ IND,L,240,114,47,92,51.1,3,5,60.0,17,19,89.5,11,33,44,30,10,1,16,21,-3
04/13/1988,SAN,PHL @ IND,W,240,123,50,102,49.0,0,0,-,23,35,65.7,18,36,54,36,9,4,14,24,7
04/11/1988,DEN,POR @ LAL,L,240,119,45,87,51.7,2,8,25.0,27,28,96.4,16,37,53,31,4,3,25,24,-4
04/09/1988,SAC,POR @ LAL,W,240,95,42,93,45.2,1,3,33.3,10,16,62.5,11,42,53,34,10,7,16,16,3
04/08/1988,GOS,POR @ LAL,L,240,111,45,96,46.9,2,7,28.6,19,22,86.4,17,30,47,25,6,4,12,22,-1
04/06/1988,DAL,UTH @ DAL,L,240,93,40,93,43.0,1,7,14.3,12,15,80.0,21,29,50,20,5,1,19,23,-26
04/05/1988,UTH,UTH @ DAL,W,240,111,45,87,51.7,1,5,20.0,20,26,76.9,17,29,46,30,10,4,19,22,5
04/02/1988,SEA,ATL @ IND,L,240,107,34,83,41.0,3,9,33.3,36,47,76.6,14,25,39,18,4,4,28,29,-44
03/30/1988,GOS,CLE @ WAS,W,240,123,48,94,51.1,4,9,44.4,23,35,65.7,16,34,50,37,11,2,14,31,18
03/26/1988,DET,CLE @ WAS,L,240,103,41,88,46.6,7,12,58.3,14,16,87.5,9,25,34,35,9,2,15,33,-5
03/24/1988,MIL,NJN @ IND,W,240,119,48,85,56.5,2,6,33.3,21,29,72.4,12,23,35,30,10,9,11,15,5
03/22/1988,UTH,NJN @ IND,L,240,96,34,90,37.8,3,6,50.0,25,29,86.2,17,31,48,23,11,7,16,21,-7
03/21/1988,LAC,NJN @ IND,W,240,107,41,86,47.7,2,5,40.0,23,28,82.1,12,38,50,30,6,10,15,20,8
03/19/1988,LAL,NYK @ SAN,W,240,102,46,95,48.4,1,6,16.7,9,10,90.0,12,28,40,32,11,8,14,19,7
03/16/1988,GOS,SEA @ HOU,W,240,118,44,88,50.0,3,4,75.0,27,31,87.1,15,35,50,30,8,1,24,19,6
03/15/1988,SEA,SEA @ HOU,W,240,111,44,77,57.1,1,3,33.3,22,31,71.0,11,34,45,30,8,4,22,21,21
03/13/1988,MIL,SEA @ HOU,L,240,107,46,100,46.0,4,9,44.4,11,17,64.7,19,23,42,32,5,3,13,13,-10
03/11/1988,DET,WAS @ PHL,L,240,88,36,98,36.7,2,7,28.6,14,21,66.7,17,27,44,16,9,3,13,29,-28
03/09/1988,WAS,WAS @ PHL,L,240,111,47,93,50.5,2,8,25.0,15,20,75.0,13,20,33,31,18,5,19,26,-4
03/08/1988,ATL,PHX @ ATL,L,240,113,44,88,50.0,2,8,25.0,23,28,82.1,17,30,47,20,8,1,20,28,-30
03/04/1988,DEN,PHX @ ATL,L,240,108,44,80,55.0,3,4,75.0,17,19,89.5,6,31,37,23,7,5,16,21,-8
03/03/1988,POR,GOS @ LAL,L,240,112,48,97,49.5,2,5,40.0,14,16,87.5,13,23,36,40,10,0,16,24,-23
03/01/1988,SAN,GOS @ LAL,L,240,109,46,96,47.9,3,6,50.0,14,21,66.7,21,28,49,25,7,13,19,20,-5
02/28/1988,LAL,GOS @ LAL,L,240,97,44,88,50.0,0,4,0.0,9,17,52.9,19,20,39,29,12,7,22,19,-14
02/27/1988,WAS,NYK @ DEN,L,240,106,46,88,52.3,2,8,25.0,12,18,66.7,9,26,35,35,10,3,16,26,-10
02/25/1988,CLE,NYK @ DEN,W,240,109,49,85,57.6,1,3,33.3,10,11,90.9,8,24,32,38,8,1,13,16,6
02/22/1988,DAL,CLE @ DAL,L,240,107,46,92,50.0,4,8,50.0,11,16,68.8,13,25,38,35,7,2,10,24,-7
02/20/1988,DEN,CLE @ DAL,W,240,128,54,83,65.1,0,1,0.0,20,27,74.1,12,27,39,30,9,5,15,18,20
02/18/1988,SAN,WAS @ SAN,L,240,114,46,93,49.5,4,7,57.1,18,18,100,12,30,42,34,5,2,15,26,-8
02/17/1988,UTH,WAS @ SAN,L,240,103,47,97,48.5,1,4,25.0,8,10,80.0,16,31,47,32,9,5,20,27,-5
02/15/1988,BOS,SAC @ CLE,L,240,106,40,81,49.4,4,6,66.7,22,24,91.7,8,28,36,31,9,1,15,26,-1
02/13/1988,SAC,SAC @ CLE,W,240,116,43,83,51.8,1,2,50.0,29,42,69.0,9,33,42,24,7,7,19,36,2
02/12/1988,IND,SAC @ CLE,L,240,102,42,100,42.0,2,3,66.7,16,22,72.7,15,28,43,33,9,1,14,27,-5
02/10/1988,LAC,IND @ GOS,L,240,95,36,106,34.0,1,5,20.0,22,30,73.3,25,30,55,19,13,7,15,28,-6
02/09/1988,LAC,IND @ GOS,W,240,106,41,86,47.7,1,5,20.0,23,28,82.1,11,31,42,31,13,5,17,22,6
02/04/1988,CHI,IND @ GOS,L,240,101,38,82,46.3,1,4,25.0,24,30,80.0,16,23,39,24,6,5,14,16,-12
02/02/1988,HOU,GOS @ CLE,L,240,99,37,94,39.4,3,9,33.3,22,30,73.3,14,32,46,23,8,3,12,30,-10
01/30/1988,SAC,SAC @ PHX,L,240,120,45,91,49.5,1,7,14.3,29,39,74.4,11,25,36,34,6,2,10,29,-6
01/29/1988,POR,SAC @ PHX,L,240,119,45,85,52.9,2,4,50.0,27,39,69.2,8,29,37,28,8,3,15,39,-9
01/27/1988,DAL,SAC @ PHX,L,240,102,42,96,43.8,0,5,0.0,18,21,85.7,10,31,41,31,6,5,11,29,-19
01/24/1988,IND,CHI @ PHL,L,240,109,37,79,46.8,4,8,50.0,31,37,83.8,10,25,35,25,11,5,16,30,-19
01/22/1988,CHI,NYK @ LAL,L,240,108,43,80,53.8,0,1,0.0,22,24,91.7,8,26,34,34,3,1,14,22,-10
01/20/1988,BOS,NYK @ LAL,L,240,115,43,90,47.8,2,6,33.3,27,36,75.0,14,24,38,27,8,4,15,22,-16
01/18/1988,NJN,NYK @ LAL,L,240,113,48,100,48.0,3,7,42.9,14,19,73.7,18,25,43,17,8,4,14,25,-4
01/16/1988,LAL,DAL @ LAC,L,240,96,41,83,49.4,2,3,66.7,12,20,60.0,13,27,40,31,3,3,14,17,-11
01/13/1988,HOU,DAL @ LAC,W,240,117,46,89,51.7,0,3,0.0,25,34,73.5,16,27,43,25,10,4,13,22,11
01/11/1988,DEN,IND @ DAL,W,240,127,50,89,56.2,1,6,16.7,26,29,89.7,11,35,46,40,7,9,16,28,12
01/09/1988,HOU,IND @ DAL,L,240,98,44,96,45.8,0,3,0.0,10,13,76.9,21,29,50,23,10,3,18,21,-6
