,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2000,CHI,LAL @ SAS,W,240,112,44,69,63.8,7,13,53.8,17,25,68.0,8,23,31,23,11,3,16,26,21
04/18/2000,NYK,LAL @ SAS,L,240,88,30,67,44.8,4,11,36.4,24,28,85.7,8,26,34,14,8,3,19,24,-12
04/16/2000,IND,MIL @ ORL,L,240,101,41,85,48.2,3,9,33.3,16,19,84.2,15,25,40,23,7,4,17,22,-11
04/15/2000,PHI,MIL @ ORL,L,240,94,39,81,48.1,4,15,26.7,12,20,60.0,9,30,39,28,9,2,16,28,-6
04/12/2000,MIA,NYK @ TOR,W,240,90,29,73,39.7,10,18,55.6,22,27,81.5,17,36,53,16,6,2,18,26,17
04/10/2000,MIN,POR @ UTA,L,240,100,30,71,42.3,5,13,38.5,35,42,83.3,9,30,39,20,3,7,10,30,-2
04/08/2000,CLE,POR @ UTA,L,240,98,32,89,36.0,6,16,37.5,28,38,73.7,17,29,46,19,7,6,10,30,-19
04/07/2000,CHH,MIN @ SAC,W,240,97,35,82,42.7,11,25,44.0,16,21,76.2,12,36,48,24,11,3,18,25,15
04/05/2000,BOS,MIN @ SAC,W,240,111,31,66,47.0,6,15,40.0,43,56,76.8,6,32,38,17,8,9,16,28,5
04/04/2000,TOR,CHI @ MIL,W,240,104,37,75,49.3,3,9,33.3,27,39,69.2,8,31,39,13,12,4,11,22,16
04/02/2000,NJN,CHI @ MIL,W,240,113,47,93,50.5,6,16,37.5,13,18,72.2,12,39,51,33,7,2,8,23,21
03/31/2000,PHX,NYK @ VAN,L,240,97,33,84,39.3,6,18,33.3,25,27,92.6,20,31,51,15,5,4,16,19,-1
03/29/2000,CHH,NYK @ VAN,L,240,91,35,91,38.5,3,16,18.8,18,24,75.0,16,30,46,17,6,1,11,29,-7
03/25/2000,LAC,IND @ NJN,W,240,126,50,79,63.3,10,16,62.5,16,23,69.6,11,37,48,30,2,0,16,26,19
03/24/2000,SAC,IND @ NJN,L,240,103,39,91,42.9,5,18,27.8,20,27,74.1,15,26,41,18,9,3,15,30,-10
03/22/2000,POR,CHH @ TOR,W,240,104,39,75,52.0,6,14,42.9,20,28,71.4,8,31,39,19,10,3,14,25,9
03/21/2000,SEA,CHH @ TOR,W,240,100,38,82,46.3,4,18,22.2,20,25,80.0,15,32,47,19,7,3,20,20,10
03/19/2000,VAN,NYK @ IND,W,240,101,37,76,48.7,6,16,37.5,21,23,91.3,10,17,27,19,19,3,19,20,2
03/17/2000,LAL,DEN @ SAS,L,240,82,30,85,35.3,2,15,13.3,20,29,69.0,14,31,45,16,6,0,18,26,-28
03/15/2000,ORL,DEN @ SAS,W,240,113,42,88,47.7,3,12,25.0,26,29,89.7,19,31,50,21,6,2,21,30,22
03/13/2000,BOS,HOU @ NYK,W,240,124,40,71,56.3,7,17,41.2,37,49,75.5,7,32,39,26,11,4,17,32,9
03/11/2000,POR,HOU @ NYK,L,240,94,34,71,47.9,6,18,33.3,20,26,76.9,10,26,36,19,4,3,14,31,-5
03/10/2000,VAN,IND @ CLE,W,240,111,43,83,51.8,2,11,18.2,23,28,82.1,12,26,38,23,11,5,14,33,14
03/08/2000,DEN,IND @ CLE,W,240,130,44,85,51.8,9,16,56.3,33,38,86.8,9,23,32,31,10,4,12,28,14
03/04/2000,WAS,SAC @ SAS,L,240,94,35,75,46.7,6,16,37.5,18,24,75.0,8,30,38,22,5,1,19,26,-6
03/01/2000,UTA,SAC @ SAS,L,240,94,32,70,45.7,3,7,42.9,27,40,67.5,10,27,37,17,8,0,15,22,-13
02/29/2000,IND,CHI @ TOR,L,240,105,39,92,42.4,4,13,30.8,23,27,85.2,16,29,45,17,9,3,9,21,-10
