,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/15/2009,MIA,NJN @ NYK,L,265,96,36,87,41.4,2,13,15.4,22,31,71.0,17,27,44,13,6,4,7,19,-6
04/13/2009,CHI,NJN @ NYK,L,240,88,34,85,40.0,4,14,28.6,16,23,69.6,13,34,47,19,4,4,9,21,-3
04/11/2009,IND,SAS @ GSW,L,240,102,37,74,50.0,5,10,50.0,23,29,79.3,9,30,39,21,5,4,13,18,-4
04/10/2009,NJN,SAS @ GSW,W,240,100,38,71,53.5,6,15,40.0,18,28,64.3,6,35,41,24,2,5,10,19,7
04/08/2009,NYK,NYK @ ORL,W,240,113,49,91,53.8,7,16,43.8,8,13,61.5,15,42,57,25,3,7,10,17,27
04/05/2009,CHA,SAS @ OKC,W,240,104,38,77,49.4,6,21,28.6,22,26,84.6,9,32,41,21,6,3,12,24,7
04/04/2009,PHI,SAS @ OKC,L,240,90,30,81,37.0,8,23,34.8,22,28,78.6,17,23,40,19,5,6,12,22,-5
04/01/2009,NJN,MIA @ CHA,L,240,98,37,79,46.8,6,13,46.2,18,20,90.0,11,24,35,27,6,4,14,24,-13
03/31/2009,CLE,MIA @ CHA,L,240,73,29,82,35.4,4,15,26.7,11,16,68.8,15,38,53,9,5,1,15,19,-6
03/29/2009,PHI,OKC @ SAS,W,240,101,38,72,52.8,4,10,40.0,21,31,67.7,11,24,35,24,5,2,13,17,4
03/28/2009,WAS,OKC @ SAS,W,240,98,37,79,46.8,10,15,66.7,14,19,73.7,12,32,44,24,7,7,16,21,2
03/26/2009,LAL,LAC @ SAS,L,240,77,30,76,39.5,3,13,23.1,14,19,73.7,11,28,39,18,4,7,15,22,-15
03/24/2009,CHI,LAC @ SAS,L,240,91,40,83,48.2,2,8,25.0,9,13,69.2,12,31,43,19,5,7,12,17,-8
03/22/2009,MIA,LAL @ OKC,L,240,96,35,78,44.9,2,12,16.7,24,27,88.9,11,25,36,18,4,5,10,24,-5
03/20/2009,LAC,LAL @ OKC,W,240,108,44,79,55.7,5,10,50.0,15,21,71.4,13,24,37,27,6,3,6,16,18
03/18/2009,HOU,CHA @ TOR,L,290,101,38,99,38.4,6,11,54.5,19,26,73.1,21,27,48,17,7,5,10,21,-5
03/17/2009,DAL,CHA @ TOR,L,240,101,39,92,42.4,5,11,45.5,18,19,94.7,17,26,43,20,7,0,7,21,-2
03/15/2009,MEM,DET @ DAL,L,240,84,38,81,46.9,2,4,50.0,6,11,54.5,16,25,41,29,12,4,15,23,-5
03/13/2009,TOR,LAC @ DEN,W,265,99,42,85,49.4,6,11,54.5,9,12,75.0,7,37,44,27,3,6,18,21,4
03/11/2009,NYK,LAC @ DEN,L,265,111,45,96,46.9,1,9,11.1,20,24,83.3,23,41,64,26,3,5,15,22,-5
03/09/2009,ORL,DAL @ POR,W,240,98,40,91,44.0,3,9,33.3,15,24,62.5,15,26,41,30,8,4,7,24,4
03/07/2009,ATL,DET @ ATL,L,240,83,32,79,40.5,5,18,27.8,14,18,77.8,15,30,45,17,5,5,13,21,-4
03/06/2009,GSW,DET @ ATL,W,240,108,43,91,47.3,3,10,30.0,19,27,70.4,16,38,54,23,8,4,13,19,17
03/03/2009,DEN,PHX @ MIA,W,240,100,34,72,47.2,4,14,28.6,28,31,90.3,13,25,38,22,3,9,10,21,5
03/01/2009,BOS,PHX @ MIA,W,240,105,32,66,48.5,7,14,50.0,34,40,85.0,7,24,31,22,8,3,8,24,10
02/27/2009,ORL,CHA @ LAC,W,240,93,36,73,49.3,2,7,28.6,19,24,79.2,11,27,38,15,6,1,15,19,8
02/25/2009,NOH,ORL @ NYK,L,240,87,35,82,42.7,7,17,41.2,10,12,83.3,8,30,38,22,4,0,7,20,-3
02/24/2009,MIA,ORL @ NYK,L,240,91,35,78,44.9,1,8,12.5,20,28,71.4,9,25,34,17,6,3,9,18,-12
