,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/14/2010,MIN,DET @ MIN,W,240,103,38,79,48.1,4,17,23.5,23,30,76.7,12,23,35,16,11,5,13,21,5
04/12/2010,TOR,DET @ MIN,L,240,97,37,79,46.8,5,17,29.4,18,23,78.3,11,23,34,20,7,5,10,17,-14
04/10/2010,CHA,DAL @ LAC,L,240,95,36,79,45.6,6,21,28.6,17,26,65.4,13,21,34,26,9,2,10,23,-4
04/09/2010,MIA,DAL @ LAC,W,240,106,40,80,50.0,11,25,44.0,15,19,78.9,13,21,34,22,9,1,9,19,7
04/07/2010,ATL,NYK @ ORL,W,240,90,34,79,43.0,6,14,42.9,16,16,100,7,30,37,19,11,6,15,16,2
04/06/2010,PHI,DET @ PHI,W,240,124,47,75,62.7,8,17,47.1,22,29,75.9,8,25,33,27,14,1,10,18,21
04/03/2010,ATL,DET @ PHI,L,240,85,32,85,37.6,5,14,35.7,16,20,80.0,11,23,34,16,8,2,3,18,-6
04/02/2010,PHX,ATL @ CLE,L,240,94,36,82,43.9,2,11,18.2,20,26,76.9,14,24,38,21,6,3,10,16,-15
03/31/2010,MIA,ATL @ CLE,L,240,81,32,74,43.2,4,14,28.6,13,22,59.1,11,21,32,19,9,3,14,16,-17
03/28/2010,CHI,SAC @ IND,L,240,103,35,79,44.3,9,27,33.3,24,26,92.3,7,24,31,23,6,4,10,24,-7
03/26/2010,NJN,ATL @ PHI,L,240,110,43,88,48.9,7,16,43.8,17,19,89.5,11,22,33,27,9,1,9,25,-8
03/23/2010,IND,CHA @ WAS,L,240,83,31,84,36.9,7,23,30.4,14,17,82.4,11,34,45,22,6,3,13,26,-15
03/21/2010,CLE,CHA @ WAS,L,240,79,32,78,41.0,4,11,36.4,11,17,64.7,10,28,38,21,4,6,12,25,-25
03/19/2010,IND,CHA @ MIA,L,240,102,33,76,43.4,8,16,50.0,28,34,82.4,15,24,39,20,9,8,14,19,-4
03/16/2010,CLE,NOH @ GSW,L,240,101,36,78,46.2,9,14,64.3,20,25,80.0,10,30,40,24,6,3,13,24,-12
03/15/2010,BOS,NOH @ GSW,L,240,93,33,68,48.5,5,16,31.3,22,31,71.0,8,19,27,17,8,4,18,21,-26
03/13/2010,ATL,DET @ ATL,L,240,99,37,75,49.3,5,14,35.7,20,29,69.0,16,17,33,18,9,1,18,16,-13
03/12/2010,WAS,DET @ ATL,W,240,101,42,82,51.2,6,20,30.0,11,20,55.0,13,29,42,31,11,6,13,20,14
03/10/2010,UTA,DET @ ATL,L,240,104,37,85,43.5,5,19,26.3,25,27,92.6,15,18,33,19,10,2,9,21,-11
03/07/2010,HOU,MEM @ BOS,W,265,110,43,91,47.3,6,13,46.2,18,25,72.0,14,36,50,26,5,3,10,24,3
03/05/2010,CLE,SAS @ MEM,L,240,92,37,75,49.3,4,12,33.3,14,20,70.0,8,28,36,26,5,6,17,24,-7
03/03/2010,NYK,PHI @ ATL,L,240,104,41,89,46.1,7,14,50.0,15,20,75.0,14,27,41,19,6,4,13,22,-24
03/02/2010,BOS,PHI @ ATL,L,240,100,37,79,46.8,3,20,15.0,23,30,76.7,16,30,46,24,7,4,18,22,-5
02/27/2010,GSW,WAS @ NJN,L,240,88,37,86,43.0,3,8,37.5,11,26,42.3,17,40,57,16,9,3,23,21,-7
02/26/2010,DEN,WAS @ NJN,L,240,102,41,92,44.6,6,16,37.5,14,20,70.0,20,30,50,21,7,5,18,26,-5
02/24/2010,LAC,MIL @ IND,L,240,91,38,86,44.2,5,18,27.8,10,22,45.5,17,27,44,19,7,5,8,21,-6
02/23/2010,SAC,MIL @ IND,W,240,101,45,77,58.4,4,11,36.4,7,14,50.0,8,26,34,16,6,4,12,26,12
