,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Alex Caruso,34:27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,2.0,0.0,1.0,4.0,0.0,28.0,11/15/2021,Los Angeles Lakers,18.5
DeMar DeRozan,35:07,15.0,23.0,65.2,2.0,5.0,40.0,6.0,6.0,100.0,0.0,3.0,3.0,6.0,1.0,1.0,3.0,2.0,38.0,17.0,11/15/2021,Los Angeles Lakers,54.25
Tony Bradley,27:13,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,0.0,0.0,3.0,2.0,6.0,17.0,11/15/2021,Los Angeles Lakers,17.25
Zach LaVine,34:08,10.0,22.0,45.5,6.0,13.0,46.2,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,2.0,2.0,26.0,33.0,11/15/2021,Los Angeles Lakers,41.75
Lonzo Ball,37:35,10.0,13.0,76.9,7.0,10.0,70.0,0.0,0.0,0.0,2.0,5.0,7.0,8.0,2.0,0.0,4.0,2.0,27.0,25.0,11/15/2021,Los Angeles Lakers,53.25
Derrick Jones Jr.,16:17,6.0,7.0,85.7,0.0,0.0,0.0,1.0,3.0,33.3,0.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,13.0,9.0,11/15/2021,Los Angeles Lakers,23.25
Ayo Dosunmu,20:52,2.0,7.0,28.6,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,5.0,-4.0,11/15/2021,Los Angeles Lakers,8.75
Javonte Green,13:60,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,11/15/2021,Los Angeles Lakers,6.75
Coby White,10:57,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,11/15/2021,Los Angeles Lakers,1.25
Matt Thomas,3:08,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,11/15/2021,Los Angeles Lakers,0.0
Troy Brown Jr.,3:08,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-8.0,11/15/2021,Los Angeles Lakers,6.0
Alize Johnson,3:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,11/15/2021,Los Angeles Lakers,3.0
