,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Alex Caruso,21:43,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,-9.0,04/02/2022,Miami Heat,11.25
DeMar DeRozan,37:41,6.0,18.0,33.3,1.0,4.0,25.0,13.0,13.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,26.0,-19.0,04/02/2022,Miami Heat,32.75
Nikola Vucevic,31:43,6.0,11.0,54.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,5.0,0.0,1.0,0.0,1.0,12.0,-4.0,04/02/2022,Miami Heat,34.0
Zach LaVine,34:52,11.0,21.0,52.4,5.0,12.0,41.7,6.0,6.0,100.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,33.0,-6.0,04/02/2022,Miami Heat,46.25
Ayo Dosunmu,31:24,5.0,10.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,11.0,-10.0,04/02/2022,Miami Heat,21.25
Coby White,20:15,0.0,9.0,0.0,0.0,7.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,-11.0,04/02/2022,Miami Heat,8.25
Patrick Williams,29:44,4.0,6.0,66.7,1.0,1.0,100.0,3.0,4.0,75.0,0.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,12.0,-12.0,04/02/2022,Miami Heat,28.5
Tristan Thompson,13:05,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,-14.0,04/02/2022,Miami Heat,9.25
Javonte Green,13:09,3.0,6.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,-5.0,04/02/2022,Miami Heat,12.25
Derrick Jones Jr.,3:12,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,04/02/2022,Miami Heat,4.25
Tony Bradley,1:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/02/2022,Miami Heat,1.25
Troy Brown Jr.,1:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/02/2022,Miami Heat,0.0
