,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Javonte Green,28:39,5.0,7.0,71.4,1.0,2.0,50.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,12.0,-12.0,02/26/2022,Memphis Grizzlies,21.0
DeMar DeRozan,41:44,10.0,29.0,34.5,2.0,2.0,100.0,9.0,10.0,90.0,1.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,31.0,-1.0,02/26/2022,Memphis Grizzlies,50.75
Nikola Vucevic,31:28,5.0,17.0,29.4,0.0,5.0,0.0,1.0,2.0,50.0,1.0,11.0,12.0,0.0,0.0,1.0,1.0,3.0,11.0,-18.0,02/26/2022,Memphis Grizzlies,27.5
Zach LaVine,38:00,9.0,19.0,47.4,3.0,3.0,100.0,7.0,7.0,100.0,0.0,4.0,4.0,6.0,1.0,0.0,3.0,4.0,28.0,-12.0,02/26/2022,Memphis Grizzlies,44.0
Ayo Dosunmu,22:21,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,-12.0,02/26/2022,Memphis Grizzlies,9.5
Coby White,35:13,5.0,11.0,45.5,3.0,6.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,15.0,9.0,02/26/2022,Memphis Grizzlies,29.0
Derrick Jones Jr.,19:27,3.0,4.0,75.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,02/26/2022,Memphis Grizzlies,17.5
Tristan Thompson,16:21,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,14.0,02/26/2022,Memphis Grizzlies,11.5
Troy Brown Jr.,6:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,02/26/2022,Memphis Grizzlies,0.0
Matt Thomas,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/26/2022,Memphis Grizzlies,0.0
