,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Zach LaVine,38:42,13.0,23.0,56.5,3.0,9.0,33.3,3.0,4.0,75.0,0.0,3.0,3.0,8.0,1.0,0.0,3.0,3.0,32.0,17.0,12/06/2021,Denver Nuggets,49.75
Derrick Jones Jr.,27:48,5.0,12.0,41.7,1.0,5.0,20.0,1.0,2.0,50.0,4.0,5.0,9.0,1.0,0.0,1.0,1.0,4.0,12.0,-6.0,12/06/2021,Denver Nuggets,26.75
Nikola Vucevic,34:54,8.0,24.0,33.3,3.0,8.0,37.5,1.0,2.0,50.0,1.0,9.0,10.0,2.0,1.0,1.0,2.0,2.0,20.0,-5.0,12/06/2021,Denver Nuggets,40.0
Ayo Dosunmu,41:52,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,1.0,5.0,6.0,8.0,1.0,0.0,3.0,2.0,11.0,-2.0,12/06/2021,Denver Nuggets,31.5
Lonzo Ball,39:40,7.0,15.0,46.7,4.0,8.0,50.0,2.0,3.0,66.7,5.0,5.0,10.0,4.0,0.0,4.0,2.0,1.0,20.0,16.0,12/06/2021,Denver Nuggets,47.5
Troy Brown Jr.,23:32,2.0,6.0,33.3,0.0,1.0,0.0,2.0,3.0,66.7,2.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,6.0,12.0,12/06/2021,Denver Nuggets,17.5
Matt Thomas,19:10,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,14.0,12/06/2021,Denver Nuggets,9.25
Tony Bradley,12:17,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,18.0,12/06/2021,Denver Nuggets,14.0
Devon Dotson,1:16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,12/06/2021,Denver Nuggets,2.0
Marko Simonovic,0:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,12/06/2021,Denver Nuggets,0.0
