,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Derrick Jones Jr.,13:21,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,14.0,01/11/2022,Detroit Pistons,9.5
DeMar DeRozan,26:35,8.0,13.0,61.5,0.0,0.0,0.0,4.0,5.0,80.0,2.0,10.0,12.0,7.0,0.0,0.0,3.0,1.0,20.0,27.0,01/11/2022,Detroit Pistons,44.0
Nikola Vucevic,27:08,10.0,18.0,55.6,2.0,4.0,50.0,0.0,0.0,0.0,3.0,5.0,8.0,4.0,2.0,0.0,2.0,2.0,22.0,26.0,01/11/2022,Detroit Pistons,42.0
Zach LaVine,29:05,3.0,10.0,30.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,9.0,9.0,7.0,1.0,0.0,1.0,1.0,10.0,28.0,01/11/2022,Detroit Pistons,34.25
Lonzo Ball,27:16,6.0,9.0,66.7,4.0,7.0,57.1,2.0,3.0,66.7,1.0,5.0,6.0,5.0,3.0,1.0,1.0,3.0,18.0,39.0,01/11/2022,Detroit Pistons,42.5
Ayo Dosunmu,27:10,4.0,9.0,44.4,1.0,4.0,25.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,23.0,01/11/2022,Detroit Pistons,13.25
Coby White,23:02,4.0,8.0,50.0,1.0,3.0,33.3,4.0,4.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,13.0,11.0,01/11/2022,Detroit Pistons,17.75
Troy Brown Jr.,24:32,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,2.0,5.0,7.0,5.0,6.0,0.0,1.0,0.0,7.0,16.0,01/11/2022,Detroit Pistons,35.25
Tony Bradley,10:12,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,4.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,5.0,13.0,01/11/2022,Detroit Pistons,15.25
Alfonzo McKinnie,12:07,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,10.0,14.0,01/11/2022,Detroit Pistons,15.0
Matt Thomas,7:20,3.0,4.0,75.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,9.0,01/11/2022,Detroit Pistons,13.5
Devon Dotson,6:06,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,01/11/2022,Detroit Pistons,5.25
Marko Simonovic,6:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,01/11/2022,Detroit Pistons,5.75
