,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Javonte Green,25:58,3.0,8.0,37.5,0.0,3.0,0.0,5.0,7.0,71.4,3.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,11.0,-15.0,02/01/2022,Orlando Magic,25.25
DeMar DeRozan,37:23,12.0,20.0,60.0,2.0,3.0,66.7,3.0,4.0,75.0,4.0,6.0,10.0,5.0,2.0,1.0,1.0,1.0,29.0,15.0,02/01/2022,Orlando Magic,55.5
Nikola Vucevic,35:26,8.0,17.0,47.1,0.0,5.0,0.0,2.0,2.0,100.0,1.0,12.0,13.0,2.0,0.0,3.0,1.0,3.0,18.0,2.0,02/01/2022,Orlando Magic,42.75
Zach LaVine,35:39,8.0,17.0,47.1,2.0,5.0,40.0,8.0,8.0,100.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,26.0,2.0,02/01/2022,Orlando Magic,36.25
Ayo Dosunmu,36:01,4.0,7.0,57.1,3.0,5.0,60.0,2.0,2.0,100.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,3.0,13.0,6.0,02/01/2022,Orlando Magic,30.75
Coby White,28:51,4.0,12.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,9.0,15.0,02/01/2022,Orlando Magic,20.25
Troy Brown Jr.,15:46,3.0,4.0,75.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,02/01/2022,Orlando Magic,13.75
Tony Bradley,4:06,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,02/01/2022,Orlando Magic,4.25
Matt Thomas,12:22,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,02/01/2022,Orlando Magic,4.75
Tyler Cook,8:28,2.0,3.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,02/01/2022,Orlando Magic,14.25
