,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
DeMar DeRozan,32:32,10.0,24.0,41.7,0.0,1.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,24.0,-16.0,01/17/2022,Memphis Grizzlies,29.5
Alfonzo McKinnie,15:26,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,01/17/2022,Memphis Grizzlies,5.75
Nikola Vucevic,30:15,2.0,13.0,15.4,1.0,5.0,20.0,2.0,2.0,100.0,2.0,8.0,10.0,3.0,2.0,2.0,2.0,1.0,7.0,-16.0,01/17/2022,Memphis Grizzlies,31.5
Ayo Dosunmu,38:19,7.0,12.0,58.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,10.0,10.0,6.0,4.0,2.0,4.0,2.0,15.0,1.0,01/17/2022,Memphis Grizzlies,47.0
Coby White,31:40,6.0,14.0,42.9,4.0,7.0,57.1,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,2.0,2.0,16.0,-16.0,01/17/2022,Memphis Grizzlies,32.0
Troy Brown Jr.,20:59,4.0,8.0,50.0,2.0,5.0,40.0,4.0,4.0,100.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,0.0,14.0,-2.0,01/17/2022,Memphis Grizzlies,22.25
Malcolm Hill,29:35,4.0,6.0,66.7,2.0,4.0,50.0,2.0,3.0,66.7,4.0,4.0,8.0,1.0,0.0,0.0,1.0,5.0,12.0,-6.0,01/17/2022,Memphis Grizzlies,24.0
Matt Thomas,23:29,5.0,7.0,71.4,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,13.0,-9.0,01/17/2022,Memphis Grizzlies,21.75
Tony Bradley,14:15,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,-2.0,01/17/2022,Memphis Grizzlies,13.5
Marko Simonovic,3:30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,01/17/2022,Memphis Grizzlies,0.0
