,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Javonte Green,23:33,6.0,9.0,66.7,2.0,5.0,40.0,2.0,2.0,100.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,16.0,15.0,01/30/2022,Portland Trail Blazers,26.25
DeMar DeRozan,34:19,9.0,13.0,69.2,1.0,1.0,100.0,4.0,4.0,100.0,0.0,4.0,4.0,10.0,2.0,0.0,1.0,0.0,23.0,16.0,01/30/2022,Portland Trail Blazers,47.0
Nikola Vucevic,32:01,11.0,15.0,73.3,1.0,2.0,50.0,1.0,1.0,100.0,1.0,13.0,14.0,3.0,1.0,1.0,1.0,2.0,24.0,9.0,01/30/2022,Portland Trail Blazers,50.0
Zach LaVine,32:44,7.0,18.0,38.9,3.0,9.0,33.3,3.0,4.0,75.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,20.0,7.0,01/30/2022,Portland Trail Blazers,34.0
Ayo Dosunmu,33:38,2.0,3.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,0.0,6.0,6.0,11.0,2.0,0.0,3.0,2.0,7.0,12.0,01/30/2022,Portland Trail Blazers,34.0
Coby White,30:49,5.0,12.0,41.7,3.0,7.0,42.9,5.0,5.0,100.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,18.0,4.0,01/30/2022,Portland Trail Blazers,31.75
Matt Thomas,16:56,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,01/30/2022,Portland Trail Blazers,12.0
Troy Brown Jr.,17:41,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,-4.0,01/30/2022,Portland Trail Blazers,10.25
Tony Bradley,15:59,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,10.0,5.0,01/30/2022,Portland Trail Blazers,21.5
Malcolm Hill,1:10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,01/30/2022,Portland Trail Blazers,0.0
Alfonzo McKinnie,1:10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,01/30/2022,Portland Trail Blazers,1.25
