,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,28:41,9.0,15.0,60.0,5.0,8.0,62.5,3.0,3.0,100.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,26.0,16.0,03/23/2022,Utah Jazz,37.75
Al Horford,31:13,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,3.0,1.0,1.0,9.0,20.0,03/23/2022,Utah Jazz,28.0
Robert Williams III,24:33,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,2.0,2.0,4.0,2.0,3.0,12.0,20.0,03/23/2022,Utah Jazz,38.5
Jaylen Brown,32:00,10.0,17.0,58.8,3.0,6.0,50.0,3.0,4.0,75.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,3.0,26.0,20.0,03/23/2022,Utah Jazz,37.75
Marcus Smart,26:56,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,1.0,0.0,4.0,0.0,5.0,17.0,03/23/2022,Utah Jazz,28.75
Derrick White,30:40,4.0,10.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,4.0,10.0,18.0,03/23/2022,Utah Jazz,22.25
Grant Williams,11:42,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,03/23/2022,Utah Jazz,8.75
Daniel Theis,16:51,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,11.0,17.0,03/23/2022,Utah Jazz,22.75
Payton Pritchard,17:41,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,11.0,11.0,03/23/2022,Utah Jazz,21.75
Aaron Nesmith,4:47,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,03/23/2022,Utah Jazz,2.0
Sam Hauser,4:47,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,03/23/2022,Utah Jazz,2.5
Nik Stauskas,3:23,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,03/23/2022,Utah Jazz,5.0
Luke Kornet,3:23,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,03/23/2022,Utah Jazz,6.75
Brodric Thomas,3:23,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,03/23/2022,Utah Jazz,6.25
