,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,40:44,8.0,19.0,42.1,0.0,6.0,0.0,11.0,14.0,78.6,1.0,9.0,10.0,7.0,0.0,0.0,4.0,4.0,27.0,2.0,01/21/2022,Portland Trail Blazers,48.0
Al Horford,26:50,3.0,6.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,6.0,5.0,01/21/2022,Portland Trail Blazers,21.5
Robert Williams III,33:08,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,6.0,4.0,10.0,2.0,2.0,2.0,3.0,5.0,5.0,-11.0,01/21/2022,Portland Trail Blazers,27.0
Jaylen Brown,34:57,7.0,20.0,35.0,2.0,7.0,28.6,6.0,6.0,100.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,22.0,-10.0,01/21/2022,Portland Trail Blazers,36.25
Dennis Schroder,21:57,4.0,9.0,44.4,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,9.0,-12.0,01/21/2022,Portland Trail Blazers,26.0
Josh Richardson,11:41,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,-12.0,01/21/2022,Portland Trail Blazers,7.0
Grant Williams,33:04,4.0,7.0,57.1,3.0,5.0,60.0,2.0,2.0,100.0,1.0,7.0,8.0,3.0,0.0,0.0,2.0,3.0,13.0,5.0,01/21/2022,Portland Trail Blazers,28.0
Enes Freedom,2:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-9.0,01/21/2022,Portland Trail Blazers,0.0
Payton Pritchard,11:58,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,01/21/2022,Portland Trail Blazers,10.25
Romeo Langford,23:06,5.0,7.0,71.4,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,12.0,17.0,01/21/2022,Portland Trail Blazers,19.0
