,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,36:15,8.0,22.0,36.4,1.0,4.0,25.0,3.0,4.0,75.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,3.0,20.0,-24.0,11/01/2021,Chicago Bulls,33.5
Al Horford,33:00,8.0,15.0,53.3,3.0,7.0,42.9,1.0,1.0,100.0,2.0,8.0,10.0,3.0,1.0,1.0,3.0,1.0,20.0,-10.0,11/01/2021,Chicago Bulls,41.0
Robert Williams III,24:09,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,6.0,-1.0,11/01/2021,Chicago Bulls,13.25
Jaylen Brown,33:35,10.0,18.0,55.6,5.0,8.0,62.5,3.0,4.0,75.0,0.0,7.0,7.0,3.0,1.0,0.0,1.0,3.0,28.0,1.0,11/01/2021,Chicago Bulls,45.25
Marcus Smart,33:10,5.0,11.0,45.5,3.0,5.0,60.0,3.0,5.0,60.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,16.0,-7.0,11/01/2021,Chicago Bulls,26.25
Josh Richardson,24:36,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,-21.0,11/01/2021,Chicago Bulls,11.0
Dennis Schroder,21:03,3.0,10.0,30.0,2.0,4.0,50.0,5.0,6.0,83.3,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,13.0,-11.0,11/01/2021,Chicago Bulls,29.25
Romeo Langford,11:21,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,-3.0,11/01/2021,Chicago Bulls,5.5
Grant Williams,12:26,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,11/01/2021,Chicago Bulls,9.25
Payton Pritchard,7:18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,11/01/2021,Chicago Bulls,2.25
Juancho Hernangomez,1:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/01/2021,Chicago Bulls,0.0
Bruno Fernando,1:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/01/2021,Chicago Bulls,0.0
Aaron Nesmith,1:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/01/2021,Chicago Bulls,0.0
