,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,30:09,5.0,18.0,27.8,1.0,8.0,12.5,5.0,7.0,71.4,0.0,10.0,10.0,8.0,2.0,1.0,2.0,1.0,16.0,22.0,04/06/2022,Chicago Bulls,46.0
Al Horford,29:46,7.0,7.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,4.0,6.0,10.0,2.0,2.0,1.0,0.0,0.0,17.0,23.0,04/06/2022,Chicago Bulls,40.0
Daniel Theis,30:02,6.0,12.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,3.0,3.0,6.0,1.0,0.0,0.0,1.0,6.0,15.0,19.0,04/06/2022,Chicago Bulls,24.0
Jaylen Brown,34:40,10.0,21.0,47.6,2.0,4.0,50.0,3.0,6.0,50.0,1.0,6.0,7.0,4.0,4.0,1.0,1.0,2.0,25.0,22.0,04/06/2022,Chicago Bulls,50.25
Marcus Smart,25:45,3.0,7.0,42.9,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,9.0,20.0,04/06/2022,Chicago Bulls,25.0
Derrick White,23:03,4.0,8.0,50.0,1.0,2.0,50.0,1.0,4.0,25.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,10.0,4.0,04/06/2022,Chicago Bulls,15.75
Grant Williams,25:49,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,3.0,04/06/2022,Chicago Bulls,13.5
Payton Pritchard,17:50,3.0,7.0,42.9,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,-2.0,04/06/2022,Chicago Bulls,11.5
Luke Kornet,6:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,04/06/2022,Chicago Bulls,8.25
Aaron Nesmith,5:13,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,04/06/2022,Chicago Bulls,9.25
Sam Hauser,4:49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,04/06/2022,Chicago Bulls,2.75
Brodric Thomas,4:08,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,04/06/2022,Chicago Bulls,3.75
Malik Fitts,2:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,04/06/2022,Chicago Bulls,0.0
