,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jayson Tatum,38:04,16.0,25.0,64.0,7.0,13.0,53.8,3.0,5.0,60.0,1.0,4.0,5.0,4.0,3.0,0.0,3.0,1.0,42.0,21.0,12/13/2021,Milwaukee Bucks,62.25
Al Horford,34:11,4.0,9.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,1.0,0.0,4.0,10.0,25.0,12/13/2021,Milwaukee Bucks,25.25
Robert Williams III,21:51,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,1.0,0.0,2.0,10.0,4.0,12/13/2021,Milwaukee Bucks,24.25
Jaylen Brown,29:58,6.0,13.0,46.2,3.0,7.0,42.9,4.0,4.0,100.0,0.0,4.0,4.0,5.0,2.0,1.0,3.0,1.0,19.0,20.0,12/13/2021,Milwaukee Bucks,37.5
Marcus Smart,29:44,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,11.0,0.0,0.0,0.0,1.0,2.0,10.0,12/13/2021,Milwaukee Bucks,24.75
Dennis Schroder,24:60,2.0,10.0,20.0,1.0,5.0,20.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,7.0,0.0,12/13/2021,Milwaukee Bucks,14.0
Grant Williams,28:36,5.0,7.0,71.4,5.0,7.0,71.4,2.0,2.0,100.0,0.0,7.0,7.0,1.0,0.0,0.0,1.0,3.0,17.0,8.0,12/13/2021,Milwaukee Bucks,29.25
Romeo Langford,17:17,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,7.0,-1.0,12/13/2021,Milwaukee Bucks,16.25
Enes Freedom,2:60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,12/13/2021,Milwaukee Bucks,0.75
Aaron Nesmith,4:51,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,12/13/2021,Milwaukee Bucks,1.5
Sam Hauser,1:52,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,12/13/2021,Milwaukee Bucks,4.75
Payton Pritchard,1:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,12/13/2021,Milwaukee Bucks,0.0
Brodric Thomas,1:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,12/13/2021,Milwaukee Bucks,0.0
Juancho Hernangomez,1:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,12/13/2021,Milwaukee Bucks,-0.5
