,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2022,GSW,CHI @ MIN,L,240,107,42,99,42.4,14,40,35.0,9,12,75.0,18,24,42,24,10,0,12,17,-21
04/09/2022,MEM,CHI @ MIN,L,240,114,41,91,45.1,6,30,20.0,26,35,74.3,9,20,29,23,10,3,16,22,-27
04/07/2022,POR,NYK @ WAS,W,240,127,44,93,47.3,13,37,35.1,26,31,83.9,23,26,49,31,15,1,12,14,33
04/05/2022,SAC,NYK @ WAS,W,240,123,45,88,51.1,12,25,48.0,21,26,80.8,14,30,44,26,13,2,13,20,14
04/03/2022,LAC,PHI @ IND,L,240,100,35,87,40.2,9,24,37.5,21,27,77.8,19,35,54,22,4,5,16,13,-19
04/01/2022,LAL,PHI @ IND,W,240,114,41,79,51.9,7,26,26.9,25,29,86.2,4,33,37,23,8,4,15,21,3
03/30/2022,POR,IND @ BOS,W,240,117,40,78,51.3,6,24,25.0,31,39,79.5,12,28,40,26,16,6,14,16,10
03/27/2022,LAL,LAL @ DAL,W,240,116,44,91,48.4,9,27,33.3,19,24,79.2,12,29,41,25,10,1,7,13,8
03/26/2022,SAS,LAL @ DAL,L,240,103,40,90,44.4,10,32,31.3,13,19,68.4,12,30,42,23,4,11,8,19,-4
03/24/2022,CHI,NYK @ MIA,W,240,126,41,83,49.4,12,29,41.4,32,34,94.1,10,33,43,23,10,2,11,17,17
03/21/2022,CHA,LAC @ DEN,L,240,103,40,90,44.4,9,24,37.5,14,16,87.5,15,32,47,23,9,4,15,16,-3
03/20/2022,ATL,LAC @ DEN,W,240,117,43,96,44.8,7,21,33.3,24,27,88.9,18,36,54,22,12,1,16,23,5
03/18/2022,SAS,LAL @ TOR,W,240,124,48,96,50.0,14,34,41.2,14,18,77.8,13,45,58,24,13,4,10,21,33
03/15/2022,PHX,BKN @ ORL,L,240,115,43,86,50.0,12,34,35.3,17,24,70.8,13,32,45,29,7,4,17,19,-16
03/13/2022,HOU,BKN @ ORL,W,240,130,48,93,51.6,10,32,31.3,24,34,70.6,14,31,45,30,17,3,11,20,25
03/11/2022,CHA,MIN @ MIA,L,240,120,43,86,50.0,15,39,38.5,19,25,76.0,13,27,40,31,9,2,17,21,-22
03/09/2022,ORL,MIN @ MIA,L,240,102,41,93,44.1,7,31,22.6,13,18,72.2,10,31,41,23,11,2,11,22,-6
03/08/2022,MEM,NYK @ DAL,L,240,111,41,88,46.6,11,34,32.4,18,27,66.7,12,33,45,24,9,3,15,18,-21
03/06/2022,DEN,NYK @ DAL,L,265,130,48,101,47.5,14,33,42.4,20,29,69.0,14,35,49,30,9,4,14,30,-8
03/04/2022,UTA,PHI @ MIA,W,240,124,50,97,51.5,11,36,30.6,13,17,76.5,15,37,52,29,11,5,11,23,34
03/02/2022,SAC,IND @ ORL,W,240,125,52,88,59.1,11,29,37.9,10,12,83.3,7,43,50,30,5,5,16,23,30
02/27/2022,LAL,IND @ ORL,W,240,123,47,92,51.1,13,30,43.3,16,25,64.0,12,39,51,29,16,3,15,19,28
02/25/2022,PHX,BOS @ DET,W,240,117,38,87,43.7,8,29,27.6,33,41,80.5,16,37,53,21,10,4,11,18,15
02/17/2022,DAL,BOS @ DET,L,240,118,46,92,50.0,12,28,42.9,14,21,66.7,17,31,48,22,7,0,13,18,-7
02/15/2022,MEM,MIA @ CHA,L,240,109,44,88,50.0,4,26,15.4,17,20,85.0,11,23,34,20,7,5,15,23,-12
02/14/2022,TOR,GSW @ LAC,W,240,120,45,77,58.4,16,35,45.7,14,16,87.5,4,43,47,36,4,7,14,24,30
02/12/2022,SAS,GSW @ LAC,L,240,114,43,87,49.4,11,32,34.4,17,20,85.0,10,36,46,22,2,4,15,19,-10
02/10/2022,MIA,GSW @ LAC,L,240,97,36,85,42.4,11,41,26.8,14,16,87.5,12,27,39,19,8,6,17,23,-15
02/08/2022,HOU,MIL @ PHX,W,240,110,42,80,52.5,8,32,25.0,18,20,90.0,8,35,43,27,10,10,19,29,13
02/06/2022,HOU,TOR @ CHA,W,240,120,41,77,53.2,12,29,41.4,26,36,72.2,5,28,33,29,12,4,13,23,13
02/04/2022,DEN,TOR @ CHA,W,240,113,42,75,56.0,8,25,32.0,21,23,91.3,5,33,38,27,8,5,15,18,8
02/01/2022,DET,PHX @ ATL,W,240,111,39,89,43.8,8,28,28.6,25,28,89.3,16,30,46,24,8,5,17,17,10
01/31/2022,CLE,PHX @ ATL,L,240,90,33,85,38.8,6,30,20.0,18,21,85.7,16,35,51,26,6,8,13,18,-3
01/29/2022,BOS,LAC @ IND,L,240,97,36,82,43.9,8,32,25.0,17,23,73.9,9,31,40,22,8,0,15,14,-10
01/28/2022,DEN,LAL @ CHA,L,240,105,35,90,38.9,5,34,14.7,30,33,90.9,14,29,43,23,14,4,13,19,-11
