,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/16/2014,HOU,PHI @ MIA,W,240,105,43,82,52.4,6,12,50.0,13,20,65.0,11,31,42,24,10,10,10,18,5
04/14/2014,OKC,PHI @ MIA,W,240,101,35,79,44.3,9,29,31.0,22,30,73.3,10,29,39,19,8,5,10,18,12
04/12/2014,HOU,MEM @ PHX,L,240,104,39,88,44.3,9,22,40.9,17,21,81.0,8,31,39,20,7,8,11,26,-7
04/11/2014,OKC,MEM @ PHX,L,240,94,35,86,40.7,9,18,50.0,15,19,78.9,8,27,35,24,4,4,15,20,-22
04/09/2014,PHX,PHI @ MEM,L,240,88,34,80,42.5,6,14,42.9,14,17,82.4,8,34,42,25,6,5,14,17,-6
04/06/2014,POR,DEN @ HOU,L,240,94,38,90,42.2,4,12,33.3,14,18,77.8,13,25,38,21,10,4,10,19,-6
04/04/2014,UTA,DEN @ HOU,L,240,96,34,73,46.6,8,19,42.1,20,29,69.0,9,27,36,19,6,9,17,27,-4
04/02/2014,DEN,SAC @ GSW,L,240,107,35,74,47.3,2,9,22.2,35,45,77.8,8,34,42,21,5,7,17,25,-30
03/31/2014,SAC,MEM @ DEN,L,240,97,36,73,49.3,5,14,35.7,20,26,76.9,3,27,30,22,11,10,13,26,-5
03/29/2014,SAS,MEM @ DEN,L,240,80,32,81,39.5,3,12,25.0,13,16,81.3,8,33,41,16,7,2,14,19,-16
03/28/2014,UTA,MEM @ DEN,W,240,102,36,71,50.7,6,14,42.9,24,32,75.0,11,26,37,26,9,8,14,25,7
03/26/2014,LAC,IND @ WAS,W,240,98,38,90,42.2,3,12,25.0,19,25,76.0,17,36,53,24,6,9,13,20,2
03/24/2014,BKN,NYK @ LAL,W,265,109,40,85,47.1,9,20,45.0,20,27,74.1,14,39,53,19,7,5,16,26,5
03/22/2014,MIA,NYK @ LAL,W,240,105,43,84,51.2,7,17,41.2,12,17,70.6,11,27,38,23,12,4,9,14,10
03/21/2014,ATL,ORL @ UTA,W,240,111,36,70,51.4,4,13,30.8,35,43,81.4,7,33,40,20,10,6,15,28,6
03/19/2014,TOR,ORL @ UTA,L,240,100,36,67,53.7,4,13,30.8,24,32,75.0,5,29,34,16,4,6,12,25,-7
03/16/2014,BOS,WAS @ SAC,W,265,121,47,94,50.0,3,15,20.0,24,28,85.7,12,32,44,25,8,9,12,17,1
03/14/2014,POR,DEN @ ATL,L,240,103,41,86,47.7,3,11,27.3,18,21,85.7,8,36,44,22,6,3,10,22,-8
03/12/2014,MEM,DEN @ ATL,L,240,88,31,75,41.3,4,18,22.2,22,22,100,9,30,39,16,11,8,17,19,-2
03/09/2014,DEN,NYK @ BOS,W,265,111,41,90,45.6,5,14,35.7,24,33,72.7,18,30,48,21,11,13,24,25,4
03/07/2014,MIL,NYK @ CLE,W,240,112,42,84,50.0,8,20,40.0,20,23,87.0,11,31,42,31,4,9,9,26,8
03/04/2014,LAL,CHI @ DET,W,240,132,46,77,59.7,7,17,41.2,33,40,82.5,9,30,39,29,9,2,15,23,7
03/03/2014,SAC,CHI @ DET,L,240,89,32,75,42.7,6,20,30.0,19,28,67.9,7,23,30,16,8,5,9,35,-7
03/01/2014,LAC,WAS @ PHI,L,240,76,28,85,32.9,3,22,13.6,17,19,89.5,11,33,44,13,4,6,22,29,-32
02/28/2014,PHX,WAS @ PHI,L,240,104,42,78,53.8,5,13,38.5,15,17,88.2,8,24,32,18,9,4,14,26,-12
02/26/2014,DAL,DET @ SAS,L,240,89,36,71,50.7,9,20,45.0,8,19,42.1,10,30,40,22,4,3,21,14,-19
02/24/2014,LAC,DET @ SAS,L,240,110,37,87,42.5,7,18,38.9,29,35,82.9,20,30,50,24,2,7,9,23,-13
02/22/2014,WAS,MIN @ UTA,L,240,93,35,81,43.2,6,13,46.2,17,21,81.0,8,30,38,20,9,3,15,22,-1
02/21/2014,CHA,MIN @ UTA,L,240,87,35,83,42.2,9,23,39.1,8,11,72.7,6,32,38,20,2,7,12,27,-3
02/19/2014,NYK,HOU @ LAL,L,240,91,35,75,46.7,7,21,33.3,14,21,66.7,10,32,42,16,6,9,13,20,-7
02/12/2014,MIL,MEM @ ORL,W,240,102,41,79,51.9,6,13,46.2,14,17,82.4,10,28,38,23,9,5,10,19,4
02/10/2014,TOR,MEM @ ORL,L,240,101,39,77,50.6,6,12,50.0,17,26,65.4,9,27,36,21,8,4,15,26,-7
