,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
01/03/2024,MIN,OKC @ ATL,W,240,117,45,81,55.6,12,26,46.2,15,17,88.2,9,32,41,30,7,5,14,24,11
01/02/2024,BKN,OKC @ ATL,W,240,112,41,88,46.6,16,39,41.0,14,18,77.8,17,36,53,23,10,9,17,12,27
12/31/2023,LAL,MIN @ NYK,W,240,129,45,87,51.7,17,34,50.0,22,27,81.5,12,35,47,33,9,6,13,22,20
12/28/2023,UTA,MIN @ NYK,W,240,112,45,82,54.9,10,27,37.0,12,15,80.0,6,29,35,27,10,7,15,19,7
12/26/2023,MEM,IND @ CHI,L,265,115,42,97,43.3,10,31,32.3,21,33,63.6,10,36,46,18,12,6,15,26,-1
12/23/2023,HOU,GSW @ DEN,L,240,104,38,82,46.3,8,31,25.8,20,29,69.0,13,33,46,21,9,7,16,22,-2
12/21/2023,CLE,GSW @ DEN,W,240,123,47,86,54.7,15,35,42.9,14,16,87.5,7,33,40,32,7,4,9,15,19
12/19/2023,MEM,WAS @ POR,L,240,113,40,85,47.1,11,25,44.0,22,24,91.7,11,28,39,23,4,3,11,23,-2
12/17/2023,SAS,DAL @ DEN,W,240,146,55,98,56.1,22,42,52.4,14,22,63.6,11,40,51,38,11,3,15,19,36
12/15/2023,CHA,DAL @ DEN,W,240,112,38,80,47.5,9,27,33.3,27,32,84.4,11,38,49,24,4,5,16,17,5
12/13/2023,WAS,ORL @ BOS,W,240,142,50,96,52.1,16,34,47.1,26,30,86.7,10,36,46,30,11,3,10,17,20
12/11/2023,MIN,DAL @ MEM,W,240,121,40,82,48.8,10,27,37.0,31,40,77.5,10,37,47,27,7,7,14,20,14
12/07/2023,LAL,DAL @ MEM,L,240,89,34,95,35.8,7,31,22.6,14,20,70.0,12,30,42,22,7,5,12,21,-44
12/04/2023,SAC,MEM @ DET,W,240,127,47,87,54.0,14,31,45.2,19,23,82.6,13,29,42,29,12,7,14,22,10
12/02/2023,CHI,MEM @ DET,L,240,118,41,82,50.0,8,25,32.0,28,35,80.0,13,26,39,20,10,1,12,17,-6
12/01/2023,SAS,ATL @ MIL,W,240,121,42,85,49.4,10,31,32.3,27,29,93.1,10,32,42,26,8,6,12,15,15
11/29/2023,PHI,ATL @ MIL,W,240,124,42,78,53.8,10,30,33.3,30,34,88.2,13,27,40,33,11,4,21,22,10
11/27/2023,UTA,HOU @ DAL,L,240,112,44,88,50.0,7,22,31.8,17,25,68.0,11,37,48,27,5,1,8,25,-2
11/25/2023,UTA,HOU @ DAL,L,240,100,39,93,41.9,11,36,30.6,11,18,61.1,13,29,42,31,15,4,13,17,-5
11/24/2023,LAC,LAL @ CLE,W,240,116,43,88,48.9,10,24,41.7,20,27,74.1,12,38,50,26,6,5,15,19,10
11/22/2023,SAC,LAL @ CLE,W,240,117,41,87,47.1,7,30,23.3,28,37,75.7,13,35,48,23,10,2,10,28,5
11/20/2023,SAC,UTA @ LAL,W,240,129,50,92,54.3,12,28,42.9,17,21,81.0,10,45,55,38,8,6,12,19,36
11/18/2023,MIN,UTA @ LAL,L,240,120,44,86,51.2,12,29,41.4,20,23,87.0,13,27,40,27,9,5,17,26,-1
11/17/2023,DEN,DAL @ MIL,W,240,115,46,88,52.3,12,23,52.2,11,21,52.4,4,35,39,33,8,5,11,13,5
11/14/2023,DAL,ATL @ DET,W,240,131,49,94,52.1,14,38,36.8,19,26,73.1,12,30,42,33,17,6,13,20,21
11/12/2023,DAL,ATL @ DET,L,240,124,47,92,51.1,17,36,47.2,13,22,59.1,13,41,54,31,2,3,18,20,-12
11/10/2023,HOU,TOR @ BOS,L,240,101,34,75,45.3,8,25,32.0,25,34,73.5,8,41,49,12,6,6,18,26,-3
11/08/2023,MIN,TOR @ BOS,L,240,101,36,93,38.7,8,28,28.6,21,22,95.5,11,29,40,23,6,1,17,23,-21
11/06/2023,DEN,MIA @ MEM,L,240,116,45,90,50.0,13,30,43.3,13,15,86.7,8,30,38,24,6,2,13,18,-18
11/04/2023,ATL,MIA @ MEM,L,240,105,40,84,47.6,8,31,25.8,17,21,81.0,9,26,35,24,9,7,11,15,-18
11/02/2023,DET,PHX @ PHI,W,240,125,39,80,48.8,14,32,43.8,33,35,94.3,7,29,36,27,5,7,12,18,9
11/01/2023,OKC,PHX @ PHI,W,240,110,40,102,39.2,13,42,31.0,17,29,58.6,22,36,58,23,8,5,11,20,4
10/30/2023,GSW,MIL @ TOR,L,240,102,38,93,40.9,10,39,25.6,16,26,61.5,14,25,39,23,8,3,11,18,-28
10/28/2023,NYK,MIL @ TOR,W,240,96,40,87,46.0,9,33,27.3,7,16,43.8,4,39,43,20,8,5,13,22,9
10/25/2023,MEM,MEM @ WAS,W,240,111,40,85,47.1,14,32,43.8,17,22,77.3,11,41,52,22,8,5,21,21,7
