,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,IND,NOH @ DAL,W,240,105,43,85,50.6,8,19,42.1,11,14,78.6,10,32,42,16,9,6,16,23,10
04/15/2013,DET,HOU @ PHX,L,240,101,39,87,44.8,6,22,27.3,17,21,81.0,13,26,39,25,10,5,13,15,-8
04/14/2013,CLE,HOU @ PHX,W,240,91,38,86,44.2,8,21,38.1,7,11,63.6,10,29,39,27,9,9,12,12,14
04/12/2013,WAS,HOU @ PHX,W,240,97,40,93,43.0,7,22,31.8,10,11,90.9,11,36,47,29,11,3,13,13,11
04/10/2013,ATL,CHI @ TOR,L,240,101,37,88,42.0,7,21,33.3,20,22,90.9,12,29,41,21,5,0,15,17,-23
04/09/2013,BKN,CHI @ TOR,L,240,83,30,80,37.5,7,14,50.0,16,20,80.0,8,26,34,16,6,2,7,17,-21
04/06/2013,MIA,MIN @ GSW,L,240,87,33,82,40.2,6,20,30.0,15,20,75.0,12,29,41,12,6,2,11,14,-19
04/05/2013,ATL,MIN @ GSW,W,240,101,37,80,46.3,9,16,56.3,18,24,75.0,11,37,48,24,8,4,12,19,11
04/03/2013,CHA,TOR @ MIN,L,240,83,33,94,35.1,4,16,25.0,13,16,81.3,19,28,47,16,12,1,15,16,-5
03/30/2013,CHA,CLE @ ATL,W,240,100,38,73,52.1,5,16,31.3,19,27,70.4,7,26,33,28,7,1,10,24,8
03/29/2013,CLE,WAS @ ORL,W,240,97,42,86,48.8,7,18,38.9,6,10,60.0,12,31,43,26,5,6,9,13,10
03/27/2013,MIL,WAS @ ORL,W,240,100,42,89,47.2,8,16,50.0,8,9,88.9,14,34,48,28,5,3,15,14,8
03/25/2013,UTA,MIN @ DET,L,240,91,32,83,38.6,4,14,28.6,23,28,82.1,14,24,38,9,6,5,13,18,-16
03/24/2013,SAC,MIN @ DET,W,240,117,47,96,49.0,8,21,38.1,15,21,71.4,17,31,48,31,9,4,9,15,14
03/21/2013,DEN,UTA @ SAS,L,240,100,43,78,55.1,7,18,38.9,7,11,63.6,7,27,34,27,13,5,23,22,-1
