,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2022,DET,CHI @ MIN,W,240,118,46,88,52.3,5,25,20.0,21,23,91.3,10,32,42,25,13,6,11,23,12
04/09/2022,IND,CHI @ MIN,W,240,133,50,90,55.6,12,34,35.3,21,27,77.8,14,28,42,37,14,3,15,24,13
04/07/2022,TOR,NYK @ WAS,L,240,114,37,75,49.3,19,36,52.8,21,25,84.0,6,31,37,26,7,3,17,18,-5
04/05/2022,IND,PHI @ IND,W,240,131,47,87,54.0,23,40,57.5,14,18,77.8,5,31,36,34,8,3,16,14,9
04/03/2022,CLE,PHI @ IND,W,240,112,33,80,41.3,11,31,35.5,35,42,83.3,12,38,50,23,7,8,14,19,4
04/02/2022,CHA,PHI @ IND,W,240,144,53,87,60.9,21,43,48.8,17,21,81.0,10,37,47,38,10,5,19,18,30
03/31/2022,DET,IND @ BOS,L,240,94,31,69,44.9,7,26,26.9,25,28,89.3,4,35,39,22,8,9,15,17,-8
03/29/2022,MIL,IND @ BOS,L,240,116,43,89,48.3,16,41,39.0,14,18,77.8,5,35,40,28,7,3,9,19,-2
03/27/2022,PHX,LAL @ DAL,L,240,104,37,89,41.6,10,36,27.8,20,26,76.9,12,33,45,22,6,4,12,19,-10
03/25/2022,LAC,NYK @ MIA,W,240,122,43,92,46.7,15,35,42.9,21,24,87.5,12,40,52,23,12,8,13,18,25
03/23/2022,LAL,NYK @ MIA,W,240,126,47,91,51.6,10,27,37.0,22,28,78.6,8,35,43,26,7,5,7,13,5
03/21/2022,MIA,LAC @ DEN,W,240,113,43,86,50.0,15,37,40.5,12,16,75.0,11,34,45,26,6,4,12,20,7
03/20/2022,TOR,LAC @ DEN,L,240,88,30,73,41.1,7,27,25.9,21,28,75.0,5,35,40,21,7,5,10,23,-5
03/18/2022,DAL,LAL @ TOR,W,240,111,37,75,49.3,16,38,42.1,21,23,91.3,5,33,38,23,9,4,12,21,10
03/16/2022,CLE,LAL @ TOR,W,240,118,41,79,51.9,12,32,37.5,24,28,85.7,7,32,39,24,6,2,11,25,4
03/14/2022,DEN,BKN @ ORL,L,240,110,36,84,42.9,12,33,36.4,26,32,81.3,11,37,48,25,8,6,13,17,-4
