,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Devin Vassell,41:04,7.0,16.0,43.8,5.0,12.0,41.7,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,3.0,19.0,-4.0,01/01/2022,Detroit Pistons,38.0
Keldon Johnson,38:23,4.0,18.0,22.2,2.0,6.0,33.3,2.0,4.0,50.0,3.0,4.0,7.0,1.0,1.0,0.0,3.0,4.0,12.0,0.0,01/01/2022,Detroit Pistons,23.75
Jakob Poeltl,36:19,6.0,11.0,54.5,0.0,0.0,0.0,3.0,6.0,50.0,5.0,7.0,12.0,5.0,1.0,1.0,6.0,5.0,15.0,5.0,01/01/2022,Detroit Pistons,38.5
Tre Jones,32:06,6.0,10.0,60.0,0.0,1.0,0.0,3.0,3.0,100.0,3.0,4.0,7.0,3.0,0.0,0.0,1.0,2.0,15.0,-6.0,01/01/2022,Detroit Pistons,27.75
Derrick White,42:10,5.0,13.0,38.5,0.0,4.0,0.0,8.0,10.0,80.0,1.0,2.0,3.0,14.0,1.0,1.0,4.0,5.0,18.0,0.0,01/01/2022,Detroit Pistons,44.75
Bryn Forbes,34:48,10.0,22.0,45.5,5.0,10.0,50.0,2.0,3.0,66.7,0.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,27.0,9.0,01/01/2022,Detroit Pistons,41.25
Jock Landale,17:22,3.0,4.0,75.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,8.0,-5.0,01/01/2022,Detroit Pistons,15.0
Joshua Primo,15:22,1.0,7.0,14.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,-8.0,01/01/2022,Detroit Pistons,10.0
Joe Wieskamp,4:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,01/01/2022,Detroit Pistons,2.0
Drew Eubanks,3:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-4.0,01/01/2022,Detroit Pistons,0.0
