,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,27:30,2.0,12.0,16.7,1.0,6.0,16.7,1.0,2.0,50.0,0.0,6.0,6.0,2.0,0.0,0.0,3.0,3.0,6.0,-15.0,12/31/2021,Memphis Grizzlies,15.5
Doug McDermott,19:55,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,2.0,1.0,6.0,4.0,12/31/2021,Memphis Grizzlies,15.0
Jakob Poeltl,24:11,7.0,12.0,58.3,0.0,0.0,0.0,1.0,4.0,25.0,4.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,15.0,2.0,12/31/2021,Memphis Grizzlies,29.25
Keita Bates-Diop,22:54,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,1.0,2.0,2.0,1.0,0.0,8.0,1.0,12/31/2021,Memphis Grizzlies,30.75
Derrick White,23:52,5.0,11.0,45.5,2.0,4.0,50.0,3.0,4.0,75.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,2.0,15.0,0.0,12/31/2021,Memphis Grizzlies,33.5
Devin Vassell,20:09,2.0,6.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,-22.0,12/31/2021,Memphis Grizzlies,10.75
Lonnie Walker IV,20:35,4.0,12.0,33.3,3.0,8.0,37.5,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,11.0,-18.0,12/31/2021,Memphis Grizzlies,17.5
Jock Landale,8:41,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,-4.0,12/31/2021,Memphis Grizzlies,8.25
Tre Jones,19:36,5.0,6.0,83.3,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,13.0,-16.0,12/31/2021,Memphis Grizzlies,21.25
Bryn Forbes,19:39,4.0,8.0,50.0,2.0,4.0,50.0,5.0,6.0,83.3,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,15.0,5.0,12/31/2021,Memphis Grizzlies,20.25
Thaddeus Young,12:09,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,-14.0,12/31/2021,Memphis Grizzlies,8.0
Drew Eubanks,7:56,1.0,1.0,100.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,12/31/2021,Memphis Grizzlies,7.5
Joshua Primo,7:56,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12/31/2021,Memphis Grizzlies,3.25
Joe Wieskamp,4:57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12/31/2021,Memphis Grizzlies,1.5
