,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,15:38,1.0,6.0,16.7,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-9.0,03/03/2022,Sacramento Kings,6.25
Doug McDermott,19:10,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,-9.0,03/03/2022,Sacramento Kings,5.0
Jakob Poeltl,33:18,8.0,14.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,4.0,1.0,2.0,0.0,4.0,16.0,-4.0,03/03/2022,Sacramento Kings,36.75
Devin Vassell,28:52,5.0,12.0,41.7,4.0,9.0,44.4,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,4.0,14.0,-10.0,03/03/2022,Sacramento Kings,26.0
Dejounte Murray,34:51,12.0,22.0,54.5,2.0,4.0,50.0,3.0,4.0,75.0,1.0,11.0,12.0,7.0,2.0,0.0,5.0,1.0,29.0,-8.0,03/03/2022,Sacramento Kings,57.0
Lonnie Walker IV,30:21,12.0,20.0,60.0,5.0,11.0,45.5,1.0,2.0,50.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,30.0,0.0,03/03/2022,Sacramento Kings,39.5
Joshua Primo,20:04,2.0,3.0,66.7,1.0,1.0,100.0,1.0,2.0,50.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,10.0,03/03/2022,Sacramento Kings,16.25
Tre Jones,20:21,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,11.0,03/03/2022,Sacramento Kings,13.5
Zach Collins,14:38,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,03/03/2022,Sacramento Kings,14.25
Keita Bates-Diop,16:57,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,3.0,0.0,-4.0,03/03/2022,Sacramento Kings,13.0
Josh Richardson,5:50,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,03/03/2022,Sacramento Kings,3.0
