,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Devin Vassell,22:33,2.0,9.0,22.2,1.0,6.0,16.7,2.0,2.0,100.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,7.0,-8.0,02/03/2022,Miami Heat,19.25
Keldon Johnson,23:34,3.0,12.0,25.0,1.0,8.0,12.5,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,-11.0,02/03/2022,Miami Heat,15.25
Thaddeus Young,24:23,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,3.0,8.0,3.0,2.0,0.0,3.0,2.0,7.0,-18.0,02/03/2022,Miami Heat,24.0
Derrick White,21:32,7.0,11.0,63.6,4.0,7.0,57.1,4.0,4.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,02/03/2022,Miami Heat,29.0
Tre Jones,35:41,5.0,10.0,50.0,0.0,1.0,0.0,6.0,8.0,75.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,16.0,-22.0,02/03/2022,Miami Heat,25.75
Drew Eubanks,17:17,2.0,3.0,66.7,0.0,0.0,0.0,3.0,6.0,50.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,7.0,-7.0,02/03/2022,Miami Heat,16.25
Lonnie Walker IV,26:33,2.0,10.0,20.0,1.0,3.0,33.3,2.0,2.0,100.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,7.0,-12.0,02/03/2022,Miami Heat,18.0
Joshua Primo,26:46,1.0,13.0,7.7,0.0,6.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,4.0,4.0,-19.0,02/03/2022,Miami Heat,14.25
Juancho Hernangomez,21:48,1.0,2.0,50.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0,5.0,-2.0,02/03/2022,Miami Heat,17.5
Joe Wieskamp,10:55,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,02/03/2022,Miami Heat,5.0
Devontae Cacok,8:58,2.0,2.0,100.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,02/03/2022,Miami Heat,19.5
