,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,37:19,5.0,15.0,33.3,1.0,7.0,14.3,2.0,3.0,66.7,2.0,8.0,10.0,1.0,0.0,0.0,0.0,2.0,13.0,8.0,03/11/2022,Utah Jazz,27.5
Josh Richardson,34:26,3.0,7.0,42.9,0.0,3.0,0.0,5.0,6.0,83.3,2.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,11.0,9.0,03/11/2022,Utah Jazz,23.5
Jakob Poeltl,28:30,6.0,11.0,54.5,0.0,0.0,0.0,3.0,6.0,50.0,5.0,6.0,11.0,1.0,0.0,2.0,3.0,5.0,15.0,11.0,03/11/2022,Utah Jazz,32.75
Devin Vassell,27:24,3.0,7.0,42.9,1.0,4.0,25.0,1.0,2.0,50.0,0.0,7.0,7.0,1.0,0.0,1.0,2.0,2.0,8.0,-6.0,03/11/2022,Utah Jazz,19.75
Dejounte Murray,37:16,9.0,23.0,39.1,1.0,5.0,20.0,8.0,12.0,66.7,0.0,9.0,9.0,4.0,5.0,0.0,4.0,1.0,27.0,8.0,03/11/2022,Utah Jazz,52.75
Tre Jones,12:37,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,-6.0,03/11/2022,Utah Jazz,9.25
Zach Collins,19:17,4.0,7.0,57.1,2.0,3.0,66.7,5.0,5.0,100.0,3.0,2.0,5.0,3.0,0.0,1.0,1.0,2.0,15.0,-7.0,03/11/2022,Utah Jazz,28.25
Lonnie Walker IV,29:24,2.0,10.0,20.0,1.0,6.0,16.7,6.0,9.0,66.7,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,11.0,0.0,03/11/2022,Utah Jazz,21.0
Joe Wieskamp,7:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,03/11/2022,Utah Jazz,0.0
Jock Landale,6:23,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,03/11/2022,Utah Jazz,3.75
