,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Doug McDermott,21:39,7.0,13.0,53.8,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,16.0,26.0,12/02/2021,Portland Trail Blazers,26.5
Keldon Johnson,33:42,4.0,9.0,44.4,2.0,4.0,50.0,4.0,5.0,80.0,0.0,7.0,7.0,1.0,0.0,0.0,1.0,2.0,14.0,30.0,12/02/2021,Portland Trail Blazers,24.75
Jakob Poeltl,29:40,7.0,12.0,58.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,9.0,2.0,1.0,4.0,2.0,3.0,14.0,20.0,12/02/2021,Portland Trail Blazers,37.25
Derrick White,30:06,4.0,11.0,36.4,3.0,8.0,37.5,1.0,2.0,50.0,1.0,6.0,7.0,5.0,1.0,1.0,0.0,1.0,12.0,3.0,12/02/2021,Portland Trail Blazers,33.75
Dejounte Murray,34:30,6.0,16.0,37.5,3.0,7.0,42.9,0.0,0.0,0.0,0.0,7.0,7.0,13.0,2.0,0.0,2.0,3.0,15.0,24.0,12/02/2021,Portland Trail Blazers,47.75
Devin Vassell,10:16,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12/02/2021,Portland Trail Blazers,2.0
Lonnie Walker IV,15:13,3.0,8.0,37.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,4.0,12/02/2021,Portland Trail Blazers,12.75
Thaddeus Young,14:36,3.0,4.0,75.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,8.0,5.0,12/02/2021,Portland Trail Blazers,17.0
Tre Jones,18:46,2.0,6.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,5.0,12.0,12/02/2021,Portland Trail Blazers,15.25
Bryn Forbes,15:18,7.0,9.0,77.8,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,13.0,12/02/2021,Portland Trail Blazers,23.5
Keita Bates-Diop,8:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,12/02/2021,Portland Trail Blazers,6.75
Jock Landale,3:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12/02/2021,Portland Trail Blazers,0.0
Drew Eubanks,3:44,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,12/02/2021,Portland Trail Blazers,5.75
