,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,27:19,7.0,10.0,70.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,16.0,17.0,01/25/2022,Houston Rockets,27.0
Doug McDermott,24:52,6.0,11.0,54.5,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,4.0,15.0,5.0,01/25/2022,Houston Rockets,26.0
Jakob Poeltl,20:51,9.0,13.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,3.0,0.0,2.0,1.0,1.0,18.0,22.0,01/25/2022,Houston Rockets,37.25
Derrick White,23:15,2.0,5.0,40.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,16.0,01/25/2022,Houston Rockets,16.0
Dejounte Murray,24:10,8.0,15.0,53.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,5.0,5.0,10.0,3.0,0.0,2.0,4.0,19.0,9.0,01/25/2022,Houston Rockets,45.75
Devin Vassell,28:44,4.0,10.0,40.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,1.0,0.0,2.0,12.0,29.0,01/25/2022,Houston Rockets,30.0
Drew Eubanks,15:09,6.0,9.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,5.0,4.0,9.0,2.0,0.0,1.0,2.0,3.0,13.0,9.0,01/25/2022,Houston Rockets,28.25
Lonnie Walker IV,21:13,2.0,10.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,16.0,01/25/2022,Houston Rockets,12.5
Tre Jones,24:55,6.0,8.0,75.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,14.0,23.0,01/25/2022,Houston Rockets,24.0
Thaddeus Young,12:00,6.0,8.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,12.0,-1.0,01/25/2022,Houston Rockets,18.75
Juancho Hernangomez,10:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/25/2022,Houston Rockets,3.75
Jock Landale,7:15,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,01/25/2022,Houston Rockets,8.5
