,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/20/1997,LAL,TOR @ BOS,W,240,100,35,68,51.5,5,12,41.7,25,34,73.5,11,29,40,18,7,2,19,20,4
04/17/1997,VAN,CLE @ DET,W,240,105,39,72,54.2,4,13,30.8,23,34,67.6,12,32,44,25,11,4,11,21,32
04/16/1997,DEN,CLE @ DET,W,240,107,43,94,45.7,3,13,23.1,18,24,75.0,18,46,64,21,15,2,19,15,44
04/10/1997,SAS,ORL @ TOR,W,240,98,39,80,48.8,2,10,20.0,18,22,81.8,9,33,42,28,15,7,13,25,17
04/08/1997,DAL,ORL @ TOR,L,240,82,28,74,37.8,6,16,37.5,20,22,90.9,8,29,37,16,9,7,15,24,-5
04/07/1997,DEN,MIA @ DET,W,240,110,45,92,48.9,6,13,46.2,14,20,70.0,19,31,50,21,4,7,10,24,6
04/05/1997,PHX,MIA @ DET,L,240,90,37,87,42.5,4,16,25.0,12,15,80.0,15,32,47,20,8,1,22,23,-9
04/04/1997,MIL,MIA @ DET,W,240,108,40,82,48.8,5,14,35.7,23,31,74.2,14,38,52,24,9,6,17,15,15
04/01/1997,GSW,WAS @ MIN,L,240,82,31,89,34.8,4,19,21.1,16,24,66.7,15,22,37,18,14,3,10,19,-9
03/28/1997,VAN,HOU @ DEN,W,240,115,47,86,54.7,8,16,50.0,13,21,61.9,11,29,40,28,14,4,11,15,34
03/26/1997,CHH,LAC @ DET,W,240,88,38,79,48.1,5,13,38.5,7,12,58.3,8,27,35,27,8,6,14,17,1
03/25/1997,ATL,LAC @ DET,L,240,89,37,81,45.7,4,16,25.0,11,15,73.3,16,26,42,19,7,2,15,23,-7
03/23/1997,NYK,SEA @ VAN,W,240,94,32,65,49.2,4,18,22.2,26,44,59.1,4,32,36,15,10,2,19,24,6
03/22/1997,WAS,SEA @ VAN,L,240,104,35,76,46.1,2,14,14.3,32,42,76.2,12,36,48,17,5,2,17,30,-4
03/20/1997,MIL,WAS @ HOU,W,240,97,40,85,47.1,7,18,38.9,10,19,52.6,15,36,51,26,6,9,15,15,19
03/18/1997,SAC,WAS @ HOU,W,240,92,32,63,50.8,6,10,60.0,22,31,71.0,9,28,37,16,12,5,19,18,5
03/16/1997,LAC,LAL @ DEN,W,240,106,39,72,54.2,8,14,57.1,20,29,69.0,8,33,41,16,9,9,17,33,12
03/14/1997,CLE,LAL @ DEN,W,240,96,31,63,49.2,6,16,37.5,28,43,65.1,13,35,48,18,9,4,20,21,23
03/11/1997,LAC,VAN @ MIA,W,240,109,41,82,50.0,5,15,33.3,22,27,81.5,14,34,48,21,8,3,18,22,4
03/09/1997,SEA,CLE @ SAC,W,240,103,38,79,48.1,8,22,36.4,19,29,65.5,21,26,47,27,2,5,15,19,10
03/07/1997,DAL,SAC @ PHX,W,240,80,31,75,41.3,5,20,25.0,13,19,68.4,15,29,44,19,12,5,21,22,11
03/05/1997,PHX,SAC @ PHX,W,240,121,41,78,52.6,16,24,66.7,23,30,76.7,6,32,38,28,12,3,17,26,22
03/04/1997,NJN,SAC @ PHX,W,240,123,44,80,55.0,11,21,52.4,24,39,61.5,10,28,38,31,6,5,15,22,5
03/02/1997,PHI,WAS @ PHI,W,240,112,45,81,55.6,5,14,35.7,17,21,81.0,8,38,46,29,8,7,19,23,17
02/28/1997,UTA,GSW @ NJN,W,240,115,44,76,57.9,9,17,52.9,18,27,66.7,11,20,31,26,11,3,16,20,10
02/26/1997,NYK,GSW @ NJN,L,265,95,32,84,38.1,5,16,31.3,26,32,81.3,11,41,52,19,4,3,13,27,-1
02/24/1997,CHI,CHH @ DAL,L,240,89,35,82,42.7,4,21,19.0,15,22,68.2,16,24,40,22,11,2,15,19,-27
02/22/1997,PHI,CHH @ DAL,L,240,80,31,80,38.8,4,15,26.7,14,18,77.8,14,19,33,18,12,6,16,21,-17
02/21/1997,MIA,MIL @ SAS,W,240,114,42,83,50.6,7,15,46.7,23,30,76.7,11,33,44,21,7,8,11,28,4
02/19/1997,ORL,MIL @ SAS,L,240,84,35,83,42.2,2,15,13.3,12,17,70.6,21,25,46,18,6,6,21,10,-11
02/16/1997,BOS,DEN @ CHI,W,240,118,43,80,53.8,5,11,45.5,27,39,69.2,9,29,38,24,13,9,13,31,12
02/15/1997,HOU,DEN @ CHI,W,240,109,41,83,49.4,11,20,55.0,16,30,53.3,13,30,43,14,9,4,12,26,4
02/13/1997,UTA,NJN @ WAS,L,240,86,33,87,37.9,2,14,14.3,18,26,69.2,14,25,39,13,11,5,16,26,-24
02/11/1997,PHX,NJN @ WAS,W,240,111,38,74,51.4,5,18,27.8,30,40,75.0,9,30,39,24,5,3,12,24,3
02/04/1997,CHI,NJN @ ORL,L,240,84,31,72,43.1,5,14,35.7,17,26,65.4,14,25,39,13,4,2,17,28,-4
02/02/1997,MIN,CLE @ MIL,L,240,102,34,85,40.0,6,17,35.3,28,39,71.8,15,29,44,16,7,3,15,34,-1
01/31/1997,BOS,PHX @ TOR,L,240,105,43,88,48.9,9,18,50.0,10,13,76.9,12,36,48,19,5,9,22,22,-6
01/29/1997,DET,PHX @ TOR,L,240,89,33,69,47.8,5,15,33.3,18,24,75.0,10,24,34,17,6,4,18,31,-9
01/28/1997,TOR,DET @ MIL,L,240,84,33,85,38.8,5,18,27.8,13,23,56.5,14,29,43,20,5,15,20,25,-36
01/25/1997,MIN,DET @ MIL,W,240,101,39,79,49.4,8,15,53.3,15,19,78.9,13,30,43,19,7,2,19,17,7
01/24/1997,PHX,POR @ PHX,W,240,115,41,83,49.4,8,16,50.0,25,37,67.6,13,32,45,27,8,5,10,21,10
01/22/1997,SEA,POR @ PHX,L,240,97,37,72,51.4,3,12,25.0,20,25,80.0,9,26,35,21,9,6,23,30,-1
01/21/1997,LAC,MIN @ TOR,W,240,100,38,79,48.1,7,17,41.2,17,26,65.4,8,35,43,25,11,8,16,20,18
01/19/1997,UTA,MIN @ TOR,W,240,102,34,69,49.3,11,23,47.8,23,33,69.7,11,25,36,23,4,4,16,26,6
01/17/1997,TOR,DAL @ DEN,L,240,92,39,84,46.4,2,12,16.7,12,17,70.6,15,31,46,24,5,5,15,18,-2
01/16/1997,LAL,DAL @ DEN,W,240,102,33,67,49.3,9,16,56.3,27,38,71.1,11,29,40,20,5,6,19,31,4
01/14/1997,DET,GSW @ BOS,W,240,95,35,80,43.8,8,18,44.4,17,17,100,14,37,51,25,2,7,19,19,9
01/08/1997,MIA,SAS @ ATL,L,240,81,29,78,37.2,6,17,35.3,17,22,77.3,12,27,39,15,8,4,18,32,-4
01/06/1997,LAL,PHI @ ORL,W,240,88,28,73,38.4,4,14,28.6,28,40,70.0,14,32,46,19,7,4,13,21,4
01/04/1997,DAL,PHI @ ORL,W,240,110,40,81,49.4,7,16,43.8,23,34,67.6,16,38,54,21,7,8,17,22,6
01/02/1997,HOU,SAS @ DEN,W,240,112,39,77,50.6,7,19,36.8,27,31,87.1,10,27,37,22,6,6,12,24,16
12/29/1996,SAS,SAS @ VAN,W,240,110,40,74,54.1,6,14,42.9,24,29,82.8,11,27,38,21,13,7,20,31,24
12/27/1996,LAC,SAS @ VAN,W,240,102,34,83,41.0,3,13,23.1,31,39,79.5,16,33,49,9,11,5,12,20,4
12/26/1996,UTA,ORL @ MIA,L,240,94,34,71,47.9,8,19,42.1,18,24,75.0,11,26,37,17,8,9,22,27,-5
12/23/1996,WAS,ORL @ MIA,L,240,84,34,83,41.0,5,17,29.4,11,23,47.8,14,19,33,25,8,5,14,20,-22
12/21/1996,SAC,POR @ SAC,L,265,99,38,81,46.9,4,17,23.5,19,24,79.2,9,37,46,20,7,12,15,26,-2
12/20/1996,DAL,POR @ SAC,W,240,107,41,82,50.0,5,23,21.7,20,29,69.0,14,41,55,27,5,7,17,24,30
12/18/1996,SEA,POR @ SAC,L,240,102,38,80,47.5,6,22,27.3,20,31,64.5,16,27,43,24,7,4,15,27,-4
12/15/1996,HOU,LAL @ MIL,L,240,89,32,84,38.1,6,22,27.3,19,26,73.1,10,23,33,21,8,4,12,26,-10
12/13/1996,LAL,CHH @ CHI,L,265,119,42,79,53.2,9,19,47.4,26,34,76.5,8,30,38,24,4,6,21,25,-1
12/12/1996,VAN,CHH @ CHI,W,240,99,36,79,45.6,6,17,35.3,21,33,63.6,18,33,51,17,5,7,17,22,21
12/10/1996,ORL,SEA @ NJN,L,240,93,37,80,46.3,6,16,37.5,13,21,61.9,13,28,41,23,5,3,13,23,-6
12/06/1996,CHH,CHH @ SEA,W,240,97,36,77,46.8,7,12,58.3,18,31,58.1,15,30,45,25,7,5,17,23,4
12/05/1996,DEN,CHH @ SEA,W,240,115,42,85,49.4,10,25,40.0,21,30,70.0,14,30,44,23,5,2,12,27,11
12/03/1996,IND,DAL @ MIA,L,265,93,33,86,38.4,3,21,14.3,24,30,80.0,14,27,41,16,6,6,16,30,-5
12/01/1996,GSW,DAL @ MIA,L,240,70,24,79,30.4,8,22,36.4,14,23,60.9,13,25,38,13,7,11,18,28,-28
11/29/1996,GSW,SAC @ NYK,W,240,119,45,86,52.3,10,23,43.5,19,27,70.4,20,30,50,22,7,3,16,32,26
11/27/1996,SAS,DEN @ UTA,W,240,120,40,76,52.6,9,22,40.9,31,44,70.5,21,24,45,23,7,5,14,17,11
11/26/1996,HOU,DEN @ UTA,L,265,101,40,81,49.4,9,24,37.5,12,14,85.7,12,32,44,28,11,8,22,28,-1
11/23/1996,DEN,DEN @ UTA,W,240,105,40,76,52.6,10,23,43.5,15,23,65.2,13,40,53,27,6,7,23,25,40
11/19/1996,SAC,DET @ BOS,W,265,92,37,89,41.6,3,12,25.0,15,21,71.4,20,27,47,16,7,1,9,16,2
11/17/1996,IND,DET @ BOS,W,240,88,34,76,44.7,4,18,22.2,16,19,84.2,14,37,51,21,6,7,14,20,5
11/15/1996,NJN,DEN @ NJN,W,240,93,30,71,42.3,2,18,11.1,31,40,77.5,7,32,39,10,7,4,14,21,8
11/13/1996,CLE,DEN @ NJN,L,240,70,28,74,37.8,5,13,38.5,9,16,56.3,11,34,45,22,6,6,21,21,-11
11/12/1996,MIN,LAL @ SAS,L,240,97,30,78,38.5,9,21,42.9,28,40,70.0,13,28,41,15,7,5,14,25,-3
11/10/1996,SAS,LAL @ SAS,W,240,94,34,75,45.3,7,23,30.4,19,24,79.2,18,30,48,24,6,3,17,22,13
