,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2006,PHX,PHI @ CHA,L,240,96,33,76,43.4,4,18,22.2,26,33,78.8,9,30,39,18,11,3,15,18,-10
04/17/2006,GSW,PHI @ CHA,L,240,79,33,74,44.6,6,22,27.3,7,11,63.6,8,20,28,18,10,6,20,20,-14
04/15/2006,GSW,IND @ TOR,L,240,81,34,72,47.2,5,17,29.4,8,16,50.0,3,30,33,12,6,7,15,27,-5
04/14/2006,LAL,LAC @ SEA,L,240,99,38,74,51.4,7,13,53.8,16,24,66.7,7,27,34,24,3,6,15,26,-11
04/12/2006,LAC,LAC @ SEA,L,240,93,36,79,45.6,5,17,29.4,16,24,66.7,9,24,33,20,10,2,13,22,-4
04/10/2006,DEN,DEN @ POR,L,240,98,34,81,42.0,13,24,54.2,17,20,85.0,15,22,37,24,11,3,24,18,-12
04/08/2006,UTA,DEN @ POR,L,240,93,33,74,44.6,5,16,31.3,22,38,57.9,12,20,32,14,6,4,12,30,-17
04/07/2006,SEA,DET @ ORL,L,240,108,42,81,51.9,4,16,25.0,20,27,74.1,12,18,30,26,9,3,16,16,-13
04/05/2006,HOU,DET @ ORL,W,240,76,28,67,41.8,5,16,31.3,15,21,71.4,8,28,36,13,10,5,20,13,1
04/02/2006,SEA,PHI @ CLE,L,240,83,30,77,39.0,3,13,23.1,20,26,76.9,7,24,31,14,7,11,11,25,-39
04/01/2006,UTA,MIA @ CLE,L,240,89,33,74,44.6,5,16,31.3,18,27,66.7,7,23,30,16,5,4,9,25,-13
03/29/2006,SAC,MIA @ CLE,L,240,90,34,74,45.9,7,12,58.3,15,20,75.0,10,27,37,20,5,6,9,20,-16
03/26/2006,LAC,ORL @ MIN,L,240,83,24,70,34.3,6,17,35.3,29,38,76.3,13,26,39,11,9,4,17,25,-14
03/24/2006,SAS,WAS @ LAC,L,240,79,31,72,43.1,3,10,30.0,14,19,73.7,8,31,39,17,6,3,13,13,-19
03/23/2006,PHX,WAS @ LAC,L,240,108,42,88,47.7,6,13,46.2,18,23,78.3,19,30,49,17,5,5,20,30,-17
03/20/2006,MIL,CHI @ IND,L,240,93,35,87,40.2,9,27,33.3,14,20,70.0,14,24,38,23,5,2,9,23,-7
03/18/2006,MIL,DAL @ NJN,L,240,93,35,69,50.7,4,13,30.8,19,27,70.4,12,30,42,18,8,5,22,29,-4
03/17/2006,CLE,DAL @ NJN,L,240,84,33,79,41.8,7,15,46.7,11,15,73.3,7,29,36,20,5,2,12,20,-15
03/15/2006,NJN,DET @ TOR,L,240,65,26,63,41.3,3,9,33.3,10,12,83.3,4,33,37,19,10,2,22,20,-13
03/14/2006,CHI,DET @ TOR,L,240,66,27,77,35.1,3,13,23.1,9,15,60.0,11,26,37,14,6,8,17,16,-29
03/12/2006,PHX,CLE @ MIA,W,240,111,46,86,53.5,9,16,56.3,10,13,76.9,14,31,45,29,7,5,14,13,10
03/09/2006,DAL,CLE @ MIA,L,240,92,34,71,47.9,4,10,40.0,20,26,76.9,9,16,25,20,5,4,10,27,-17
03/07/2006,DAL,PHI @ BOS,L,240,87,35,72,48.6,3,8,37.5,14,25,56.0,6,30,36,16,3,9,17,27,-6
03/05/2006,HOU,IND @ PHI,L,240,84,31,74,41.9,9,18,50.0,13,20,65.0,10,27,37,15,8,5,17,28,-18
03/04/2006,SAS,IND @ PHI,L,240,81,34,89,38.2,3,11,27.3,10,14,71.4,15,26,41,11,9,6,9,20,-20
03/01/2006,LAL,MIL @ PHX,W,240,99,40,84,47.6,6,12,50.0,13,18,72.2,10,32,42,17,9,4,17,22,6
02/27/2006,SAC,MIL @ PHX,L,240,91,34,72,47.2,6,13,46.2,17,21,81.0,4,30,34,17,4,4,16,23,-24
